stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
5,0.6,3.895636260114631,10.717858052751808,2.0,False,2,2678711556674304258,13703,10.83240795135498,0.11454989860317255,1.3339999914169312,-8.20333194732666,1.7650968407574488,0.2252566465378078,True
5,0.6,3.895636260114631,10.717858052751808,2.0,False,3,2741447642657085578,13677,10.69784164428711,-0.020016408464698543,1.1540000438690186,-8.284204959869385,1.7398074074268792,0.25437886970339035,True
5,0.6,3.895636260114631,10.717858052751808,2.0,False,4,2629425863659052113,13648,10.631691932678223,-0.08616612007358526,1.184000015258789,-8.299566507339478,1.6883589371364747,0.2557469253041835,True
5,0.6,3.895636260114631,10.717858052751808,2.0,False,5,2703488790670980759,13681,10.79566764831543,0.07780959556362177,1.1699999570846558,-8.407060146331787,1.6366662844041477,0.2587065133864722,True
6,0.4,4.468650306500795,10.541766793696127,1.9392046739679554,False,1,2716117201644464606,13713,10.577238082885742,0.03547128918961562,1.350000023841858,-8.430529594421387,1.4589546513658234,0.265656033481116,True
6,0.4,4.468650306500795,10.541766793696127,1.9392046739679554,False,2,2735200012646842655,13634,10.424372673034668,-0.1173941206614586,1.1239999532699585,-8.43834102153778,1.5215733188293181,0.3692518573767334,True
6,0.4,4.468650306500795,10.541766793696127,1.9392046739679554,False,3,2754251518642661053,13623,10.532402992248535,-0.009363801447591413,1.25,-8.072330474853516,1.8523654778222078,0.3741508172792652,True
6,0.4,4.468650306500795,10.541766793696127,1.9392046739679554,False,4,2700862331672375126,13655,10.392598152160645,-0.14916864153548204,1.2680000066757202,-8.576595783233643,1.299249346367382,0.37606699145095734,True
6,0.4,4.468650306500795,10.541766793696127,1.9392046739679554,False,5,2748216818639415066,13700,10.542264938354492,0.0004981446583656179,1.2660000324249268,-8.029879570007324,1.8896759237254623,0.38706078555558227,True
7,0.2,4.941049667166338,10.240736798032145,1.4668053133024124,False,1,2741023943678283074,13629,10.259780883789062,0.019044085756917184,1.194000005722046,-7.938389539718628,1.9357254679424387,0.3789781416175082,True
7,0.2,4.941049667166338,10.240736798032145,1.4668053133024124,False,2,2656685702653947484,13654,10.280752182006836,0.04001538397469062,1.121999979019165,-8.656580209732056,1.261693312420356,0.41974212725865534,True
7,0.2,4.941049667166338,10.240736798032145,1.4668053133024124,False,3,2640109785664925808,13707,10.349495887756348,0.10875908972420234,1.4780000448226929,-8.019483089447021,1.753228896901947,0.4286784404907904,True
7,0.2,4.941049667166338,10.240736798032145,1.4668053133024124,False,4,2717353722653902287,13682,10.230218887329102,-0.010517910703043754,1.1979999542236328,-8.051108121871948,1.8123752487073825,0.46230589270609523,True
7,0.2,4.941049667166338,10.240736798032145,1.4668053133024124,False,5,2691025900648883627,13687,10.147310256958008,-0.0934265410741375,1.1820000410079956,-8.187386870384216,1.6599599614461211,0.4682569800076549,True
8,0.1,5.220061807168424,9.939706802368164,1.1877931733003262,False,1,2647131718660160391,13641,10.030768394470215,0.09106159210205078,1.1699999570846558,-8.192909002304077,1.6263188369991526,0.4103568240119234,True
8,0.1,5.220061807168424,9.939706802368164,1.1877931733003262,False,2,2766281064676170516,13650,9.845746040344238,-0.09396076202392578,1.1380000114440918,-8.042246699333191,1.7384314264400218,0.4259257389174331,True
8,0.1,5.220061807168424,9.939706802368164,1.1877931733003262,False,3,2650234495658951302,13302,9.930355072021484,-0.009351730346679688,1.0099999904632568,-8.515605092048645,1.3597371469292585,0.4488397716494523,True
8,0.1,5.220061807168424,9.939706802368164,1.1877931733003262,False,4,2647176063640000279,13626,9.946571350097656,0.0068645477294921875,1.2400000095367432,-8.138103246688843,1.6231027140978829,0.46032654046330235,True
8,0.1,5.220061807168424,9.939706802368164,1.1877931733003262,False,5,2708364677681344616,13168,9.824572563171387,-0.11513423919677734,0.9200000166893005,-8.517350673675537,1.3793198739447372,0.46394053543937175,True
9,0.03,5.581940448297309,9.416828057087827,0.8259145321714412,False,1,2648545772681764910,13209,9.39389705657959,-0.02293100050823682,0.9940000176429749,-7.933144807815552,1.7851928284375753,0.46555102017295197,True
9,0.03,5.581940448297309,9.416828057087827,0.8259145321714412,False,2,2647975483685285807,9495,9.43640422821045,0.019576171122622554,0.5099999904632568,-8.741430282592773,1.339299803474359,0.473321748731255,True
9,0.03,5.581940448297309,9.416828057087827,0.8259145321714412,False,3,2740268308665100250,12261,9.467595100402832,0.05076704331500537,0.7599999904632568,-8.114611625671387,1.7718493081294908,0.519573927281571,True
9,0.03,5.581940448297309,9.416828057087827,0.8259145321714412,False,4,2729264667640595011,13014,9.489263534545898,0.07243547745807177,0.7599999904632568,-8.114611387252808,1.7791713700094447,0.5344827031609705,True
9,0.03,5.581940448297309,9.416828057087827,0.8259145321714412,False,5,2753054265674679912,11124,9.499979972839355,0.0831519157515288,0.5600000023841858,-8.87170934677124,1.1863394566258676,0.543493440834562,True
