stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.99,3.401285564251343,10.843165559587785,2.0,False,1,2741199066657449764,13317,10.857876777648926,0.01471121806114084,0.9599999785423279,-16.605422973632812,-6.409184443706623,0.007059216107133042,True
1,0.99,3.401285564251343,10.843165559587785,2.0,False,2,2634543024650423260,13669,10.899344444274902,0.0561788846871174,1.1419999599456787,-8.496529579162598,1.5939640954623822,0.00802220072223955,True
1,0.99,3.401285564251343,10.843165559587785,2.0,False,3,2734658301652561453,13671,10.937623023986816,0.09445746439903147,1.1480000019073486,-9.194427728652954,0.9038334340713291,0.010506204341526196,True
1,0.99,3.401285564251343,10.843165559587785,2.0,False,4,2674090409656751955,13643,10.801393508911133,-0.04177205067665213,1.1360000371932983,-8.410611867904663,1.6544035164737108,0.011813464805735294,True
1,0.99,3.401285564251343,10.843165559587785,2.0,False,5,2721131894651126261,13252,10.713645935058594,-0.1295196245291912,1.0420000553131104,-8.421214580535889,1.6749794090710783,0.012864291602703849,True
2,0.98,3.5440884579146914,10.83875644068273,2.0,False,1,2759635543654599959,13656,10.857925415039062,0.019168974356333024,1.2719999551773071,-8.079265594482422,1.9273423895874555,0.018283044599270996,True
2,0.98,3.5440884579146914,10.83875644068273,2.0,False,2,2675195668637612508,13561,10.83139419555664,-0.007362245126088851,0.9760000109672546,-8.480748891830444,1.6959028293247935,0.018490458924398295,True
2,0.98,3.5440884579146914,10.83875644068273,2.0,False,3,2741819226657720293,13642,10.707483291625977,-0.1312731490567529,1.1579999923706055,-8.199902772903442,1.8246861200300502,0.019354819155288337,True
2,0.98,3.5440884579146914,10.83875644068273,2.0,False,4,2685458456650089872,13291,10.748069763183594,-0.09068667749913573,0.9779999852180481,-8.721120357513428,1.428151649657703,0.022684726874318436,True
2,0.98,3.5440884579146914,10.83875644068273,2.0,False,5,2634913015652100575,13516,10.765207290649414,-0.07354915003331541,0.9300000071525574,-9.25338625907898,0.9352450223207723,0.02281375191264718,True
3,0.97,3.655437557632428,10.83430209925648,2.0,False,1,2741819226657720293,13642,10.707483291625977,-0.12681880763050302,1.1579999923706055,-8.199902772903442,1.8246861200300502,0.012479657012162537,True
3,0.97,3.655437557632428,10.83430209925648,2.0,False,2,2675195668637612508,13561,10.83139419555664,-0.002907903699838954,0.9760000109672546,-8.480748891830444,1.6959028293247935,0.02021336344492175,True
3,0.97,3.655437557632428,10.83430209925648,2.0,False,3,2634913015652100575,13516,10.765207290649414,-0.06909480860706552,0.9300000071525574,-9.25338625907898,0.9352450223207723,0.026560268007838606,True
3,0.97,3.655437557632428,10.83430209925648,2.0,False,4,2759635543654599959,13656,10.857925415039062,0.02362331578258292,1.2719999551773071,-8.079265594482422,1.9273423895874555,0.026720936928179145,True
3,0.97,3.655437557632428,10.83430209925648,2.0,False,5,2717164221659400875,13698,10.722220420837402,-0.11208167841907724,1.1139999628067017,-8.572161436080933,1.4822829269176023,0.02951892312037785,True
