stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
6,0.4,3.985537011589052,10.086987168757162,2.0,False,4,2684931694682266433,13483,10.088583946228027,0.001596777470865618,0.984000027179718,-8.879212379455566,1.0607058074929188,0.21680878136336096,True
6,0.4,3.985537011589052,10.086987168757162,2.0,False,5,2717353722653902287,13682,10.230218887329102,0.14323171857193984,1.1979999542236328,-8.051108121871948,1.8123752487073825,0.24454225462605234,True
7,0.2,4.652000724839409,9.78595717309318,1.7277873610980912,False,1,2645606478643808588,13689,9.721755981445312,-0.06420119164786797,1.1160000562667847,-8.081810712814331,1.6730197019029682,0.2693990454857078,True
7,0.2,4.652000724839409,9.78595717309318,1.7277873610980912,False,2,2744318378668883710,12888,9.64550495147705,-0.1404522216161297,0.7699999809265137,-8.624585390090942,1.3147228775706643,0.28441995102320566,True
7,0.2,4.652000724839409,9.78595717309318,1.7277873610980912,False,3,2766281064676170516,13650,9.845746040344238,0.05978886725105781,1.1380000114440918,-8.042246699333191,1.7384314264400218,0.30870176647980957,True
7,0.2,4.652000724839409,9.78595717309318,1.7277873610980912,False,4,2733550546657853038,11223,9.756985664367676,-0.02897150872550469,0.7599999904632568,-8.734839916229248,1.2494068846420645,0.3126015129789508,True
7,0.2,4.652000724839409,9.78595717309318,1.7277873610980912,False,5,2650234495658951302,13302,9.930355072021484,0.1443978989283039,1.0099999904632568,-8.515605092048645,1.3597371469292585,0.33846642190525444,True
8,0.1,5.006916418587557,9.4849271774292,1.3728716673499433,False,1,2648545772681764910,13209,9.39389705657959,-0.09103012084960938,0.9940000176429749,-7.933144807815552,1.7851928284375753,0.3170217905754872,True
8,0.1,5.006916418587557,9.4849271774292,1.3728716673499433,False,2,2647975483685285807,9495,9.43640422821045,-0.04852294921875,0.5099999904632568,-8.741430282592773,1.339299803474359,0.33891534510582466,True
8,0.1,5.006916418587557,9.4849271774292,1.3728716673499433,False,3,2740268308665100250,12261,9.467595100402832,-0.017332077026367188,0.7599999904632568,-8.114611625671387,1.7718493081294908,0.3768739240295059,True
8,0.1,5.006916418587557,9.4849271774292,1.3728716673499433,False,4,2729264667640595011,13014,9.489263534545898,0.004336357116699219,0.7599999904632568,-8.114611387252808,1.7791713700094447,0.39342209012742957,True
8,0.1,5.006916418587557,9.4849271774292,1.3728716673499433,False,5,2695901997638798783,13625,9.547673225402832,0.06274604797363281,1.2339999675750732,-8.165629386901855,1.4833952633846077,0.40140352662371237,True
