id,ra,dec
206945.0,149.72017,2.0785446
140981.0,150.21515,2.132946
351052.0,150.31009,1.7520583
736762.0,150.34253,2.3348873
599956.0,149.95404,2.424717
528421.0,150.3404,2.5218682
34641.0,149.85674,2.2327878
421924.0,149.9742,2.6485062
