id,ra,dec
604188.0,149.89856,2.472839
138092.0,150.31006,2.0766258
750521.0,150.39902,2.1107528
428515.0,150.14,2.4527006
141384.0,150.30031,2.1051178
40530.0,149.87822,2.1143658
453565.0,150.1299,2.4605024
412875.0,149.94151,2.6848562
