id,ra,dec
79720.0,150.01936,2.0574648
166137.0,150.3054,2.0139797
723347.0,150.2948,2.2622476
145067.0,150.28438,2.1362293
160755.0,150.38068,1.9424862
635637.0,150.03624,2.3416584
737949.0,150.24788,2.1683288
36936.0,149.86389,2.2683992
