id,ra,dec
692309.0,150.24475,2.3643377
634206.0,149.96347,2.357411
353729.0,150.2745,1.7830653
761387.0,150.40614,2.19227
588076.0,149.89157,2.3665993
504160.0,150.39229,2.3429093
300064.0,150.06226,1.8604125
130769.0,150.27121,2.0432143
