id,ra,dec
6326.0,149.76244,2.1800735
592976.0,149.90286,2.3942282
163400.0,150.32564,1.9839748
317461.0,150.18848,1.8294137
257978.0,149.98874,2.0488262
19242.0,149.83876,2.2473445
662185.0,150.10875,2.2087076
703086.0,150.1235,2.3723593
