id,ra,dec
518203.0,150.36131,2.4479384
759184.0,150.4667,2.1544573
131859.0,150.28273,2.046503
198637.0,149.77481,1.9981194
10092.0,149.85532,2.1742053
291921.0,150.07819,1.9811287
378060.0,150.282,1.8202779
616831.0,149.97498,2.4318755
