id,ra,dec
2187.0,149.7996,2.1400476
715400.0,150.3452,2.1884265
250718.0,149.85509,2.0462704
313298.0,150.185,1.7987927
407483.0,149.96815,2.6380053
274966.0,149.94897,1.896886
388023.0,149.91705,2.5151172
77966.0,150.0508,2.22414
