id,ra,dec
127604.0,150.28572,2.0174773
24676.0,149.90446,2.2614305
20431.0,149.78896,2.2740972
467639.0,150.1841,2.4335968
318919.0,150.17592,1.8464754
132926.0,150.18141,2.0911539
479606.0,150.2263,2.505218
28325.0,149.81877,2.134502
