id,ra,dec
237515.0,149.88622,1.941922
255692.0,149.87611,2.072717
687263.0,150.1903,2.350714
389729.0,149.98137,2.502072
367599.0,150.25858,1.9050816
335625.0,150.15938,1.9846802
219770.0,149.71097,1.993503
606424.0,149.8775,2.4993112
