id,ra,dec
428119.0,150.06976,2.4743025
412063.0,149.9654,2.6699054
82928.0,150.12222,2.0426378
358797.0,150.28299,1.8222708
163123.0,150.38438,1.9603263
524417.0,150.39702,2.4773424
303261.0,149.98074,1.9443506
184064.0,150.31308,2.0289304
