id,ra,dec
118830.0,150.20486,1.9862535
388132.0,149.98409,2.4912353
727709.0,150.31476,2.2830493
90237.0,150.10075,2.1044638
89972.0,150.06303,2.1161418
445362.0,150.15509,2.5691774
655502.0,149.97838,2.34329
85814.0,150.1131,2.067547
