id,ra,dec
451047.0,150.08356,2.6312425
529192.0,150.35362,2.521661
756056.0,150.3965,2.1570807
690119.0,150.15018,2.382941
637090.0,150.09238,2.3312635
161221.0,150.30766,1.9727387
488296.0,150.23166,2.5620606
7681.0,149.87737,2.149371
