id,ra,dec
441469.0,150.10751,2.5575078
354153.0,150.24115,1.7987722
195059.0,149.7018,1.9995897
13541.0,149.8852,2.1890514
734350.0,150.29558,2.33427
355265.0,150.25311,1.8039894
178499.0,150.4048,2.0850773
729623.0,150.34232,2.28701
