id,ra,dec
443211.0,150.11908,2.566183
14032.0,149.85204,2.204303
14275.0,149.82321,2.2175019
560963.0,150.51451,2.427411
335234.0,150.20502,1.964857
104712.0,150.15793,2.1791472
420587.0,149.939,2.6391478
126108.0,150.16841,2.0515122
