id,ra,dec
91750.0,150.1244,2.1063657
551665.0,150.47125,2.3660862
336050.0,150.23654,1.9599639
291990.0,150.08563,1.9787996
632505.0,150.07729,2.3047972
553021.0,150.48936,2.3712401
58598.0,150.01875,2.1857808
180155.0,150.29083,1.948992
