id,ra,dec
171685.0,150.35545,2.045247
388080.0,149.91216,2.5165977
127637.0,150.20293,2.0482025
430049.0,150.13023,2.4681828
124935.0,150.14955,2.049649
674454.0,150.21555,2.2513003
332930.0,150.20244,1.9475217
90876.0,150.08992,2.11352
