id,ra,dec
517872.0,150.37538,2.4416783
179347.0,150.42728,2.0831387
189320.0,149.73291,1.9466227
665133.0,150.15662,2.2113159
48947.0,149.96815,2.138193
4355.0,149.8021,2.1540608
519366.0,150.33432,2.466772
720372.0,150.29292,2.2407684
