id,ra,dec
431840.0,150.05994,2.5058446
88422.0,150.03831,2.1123083
243033.0,149.94498,1.9580022
517644.0,150.38089,2.4385586
49936.0,150.00018,2.1332438
557913.0,150.49722,2.4091558
170777.0,150.32329,2.0507097
5268.0,149.82487,2.1514854
