id,ra,dec
293409.0,150.05927,1.9976571
448961.0,150.17772,2.5827627
527486.0,150.33386,2.5180974
409976.0,150.04161,2.6273782
61469.0,149.95042,2.2300034
333876.0,150.21759,1.9491997
30821.0,149.8317,2.173818
658402.0,149.98547,2.3987582
