id,ra,dec
749264.0,150.36473,2.1129127
434288.0,150.12971,2.4991932
44564.0,150.00203,2.0955417
468872.0,150.17941,2.445196
192144.0,149.67699,1.988272
505294.0,150.28433,2.390039
242719.0,149.93112,1.9610616
339037.0,150.12662,1.8364041
