id,ra,dec
577052.0,149.83197,2.3174899
662250.0,150.14877,2.1943488
296685.0,150.11983,2.0007842
676467.0,150.10309,2.305862
97953.0,150.07718,2.163646
361550.0,150.2462,1.8592021
606403.0,149.98872,2.4586754
288813.0,150.08386,1.953858
