id,ra,dec
208887.0,149.785,2.0676732
289243.0,150.02795,1.9777001
189320.0,149.73291,1.9466227
294192.0,150.07123,1.9995372
766281.0,150.39265,2.2407265
362754.0,150.24663,1.8706094
588529.0,149.84435,2.3865135
753016.0,150.43799,2.1174676
