id,ra,dec
282901.0,150.0827,1.9074063
285080.0,150.0781,1.9281083
511386.0,150.35612,2.4035528
176874.0,150.34479,2.0939593
208683.0,149.77864,2.0697405
64119.0,149.96184,2.2426326
463233.0,150.22142,2.3894184
552068.0,150.50125,2.3585763
