stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.95,1.2881400854152811,10.857158190860137,2.0,False,1,2732895607651139168,13290,10.831168174743652,-0.025990016116484327,0.9359999895095825,-9.820968747138977,0.38418053688595355,0.0029086555652441375,True
1,0.95,1.2881400854152811,10.857158190860137,2.0,False,2,2760526987648418617,12089,10.795980453491211,-0.06117773736892573,0.7080000042915344,-8.36226749420166,2.0205877021701686,0.003110501920230712,True
1,0.95,1.2881400854152811,10.857158190860137,2.0,False,3,2628688221656787190,13261,10.922625541687012,0.06546735082687505,1.0099999904632568,-9.116245746612549,1.0652288073087246,0.004735748571113139,True
1,0.95,1.2881400854152811,10.857158190860137,2.0,False,4,2717298513648451794,13398,10.94308853149414,0.08593034063400395,0.9399999976158142,-10.096343517303467,0.14125199815821998,0.005150857643261932,True
1,0.95,1.2881400854152811,10.857158190860137,2.0,False,5,2679684946673254786,13385,10.845847129821777,-0.011311061038359327,0.9020000100135803,-9.137517094612122,1.0976255501901995,0.005538171044809447,True
2,0.9,2.0398879972171104,10.833677095010614,2.0,False,1,2733713913642289891,13331,10.732643127441406,-0.10103396756920802,1.0199999809265137,-8.890724658966064,1.2255388373920701,0.0020178974553608825,True
2,0.9,2.0398879972171104,10.833677095010614,2.0,False,2,2677419727656956088,13489,10.709939956665039,-0.1237371383455752,1.0019999742507935,-8.629060983657837,1.4921078606882827,0.005129321941098384,True
2,0.9,2.0398879972171104,10.833677095010614,2.0,False,3,2692489776679883769,13269,10.759861946105957,-0.07381514890465724,0.9919999837875366,-9.12474536895752,1.0186219523021776,0.006969490193313955,True
2,0.9,2.0398879972171104,10.833677095010614,2.0,False,4,2663992397684132796,13518,10.781817436218262,-0.05185965879235255,1.0379999876022339,-9.177513003349304,0.942083571519626,0.007406853477880435,True
2,0.9,2.0398879972171104,10.833677095010614,2.0,False,5,2726563309669845346,13693,10.912091255187988,0.07841416017737401,1.246000051498413,-8.196946144104004,1.838802591882105,0.007807372831552927,True
3,0.85,2.5481798578616117,10.808853511285582,2.0,False,1,2685458456650089872,13291,10.748069763183594,-0.060783748101988166,0.9779999852180481,-8.721120357513428,1.428151649657703,0.004451094480681385,True
3,0.85,2.5481798578616117,10.808853511285582,2.0,False,2,2733922492661538209,13673,10.89663028717041,0.08777677588482824,1.1720000505447388,-8.486005544662476,1.586204789921481,0.005094380605970511,True
