id,ra,dec
525621.0,150.42436,2.4734864
170986.0,150.38425,2.0297623
213416.0,149.81178,2.0929642
53030.0,149.95995,2.1717894
548720.0,150.47102,2.3430252
373569.0,150.34851,1.92365
247930.0,149.9603,1.9885923
703024.0,150.18275,2.3497272
