stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.99,2.7933258291943934,11.237369699297258,2.0,False,1,2752932503672282693,13710,11.230269432067871,-0.007100267229386503,1.4199999570846558,-9.102234363555908,0.935470349404993,0.0640469398091696,True
1,0.99,2.7933258291943934,11.237369699297258,2.0,False,2,2729616490656652562,13706,11.164379119873047,-0.07299057942421072,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.08400498242867208,True
1,0.99,2.7933258291943934,11.237369699297258,2.0,False,3,2687172945690876494,13709,11.202493667602539,-0.034876031694718534,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.08657149402490096,True
1,0.99,2.7933258291943934,11.237369699297258,2.0,False,4,2719221791646863654,13694,11.107090950012207,-0.13027874928505057,1.1180000305175781,-8.619914770126343,1.5468946078078631,0.12737216900162338,True
1,0.99,2.7933258291943934,11.237369699297258,2.0,False,5,2625516708652182031,13705,11.157588958740234,-0.07978074055702322,1.4179999828338623,-8.117363214492798,1.901331925710139,0.15160769757953893,True
2,0.98,2.839305639162247,11.232960580392202,2.0,False,1,2752932503672282693,13710,11.230269432067871,-0.0026911483243310386,1.4199999570846558,-9.102234363555908,0.935470349404993,0.07111830966562685,True
2,0.98,2.839305639162247,11.232960580392202,2.0,False,2,2729616490656652562,13706,11.164379119873047,-0.06858146051915526,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.09107635228512934,True
2,0.98,2.839305639162247,11.232960580392202,2.0,False,3,2687172945690876494,13709,11.202493667602539,-0.03046691278966307,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.09364286388135823,True
2,0.98,2.839305639162247,11.232960580392202,2.0,False,4,2719221791646863654,13694,11.107090950012207,-0.1258696303799951,1.1180000305175781,-8.619914770126343,1.5468946078078631,0.1344435388580806,True
2,0.98,2.839305639162247,11.232960580392202,2.0,False,5,2625516708652182031,13705,11.157588958740234,-0.07537162165196776,1.4179999828338623,-8.117363214492798,1.901331925710139,0.15867906743599616,True
3,0.97,2.8893324552899826,11.228506238965952,2.0,False,1,2752932503672282693,13710,11.230269432067871,0.0017631931019188585,1.4199999570846558,-9.102234363555908,0.935470349404993,0.07995068371005484,True
3,0.97,2.8893324552899826,11.228506238965952,2.0,False,2,2729616490656652562,13706,11.164379119873047,-0.06412711909290536,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.09990872632955733,True
3,0.97,2.8893324552899826,11.228506238965952,2.0,False,3,2687172945690876494,13709,11.202493667602539,-0.026012571363413173,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.10247523792578621,True
3,0.97,2.8893324552899826,11.228506238965952,2.0,False,4,2719221791646863654,13694,11.107090950012207,-0.1214152889537452,1.1180000305175781,-8.619914770126343,1.5468946078078631,0.1432759129025086,True
3,0.97,2.8893324552899826,11.228506238965952,2.0,False,5,2669631927653827681,13402,11.08106803894043,-0.14743820002552255,0.9940000176429749,-9.865825772285461,0.3758109699331026,0.14621096169869868,True
4,0.96,2.94018400406714,11.224005737739276,2.0,False,1,2753316360680891979,13704,11.075105667114258,-0.1489000706250181,1.472000002861023,-8.203196287155151,1.7685034134562216,0.021443468188042464,True
4,0.96,2.94018400406714,11.224005737739276,2.0,False,2,2752932503672282693,13710,11.230269432067871,0.006263694328595193,1.4199999570846558,-9.102234363555908,0.935470349404993,0.08966183193464407,True
4,0.96,2.94018400406714,11.224005737739276,2.0,False,3,2729616490656652562,13706,11.164379119873047,-0.059626617866229026,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.10961987455414654,True
4,0.96,2.94018400406714,11.224005737739276,2.0,False,4,2687172945690876494,13709,11.202493667602539,-0.02151207013673684,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.11218638615037543,True
4,0.96,2.94018400406714,11.224005737739276,2.0,False,5,2719221791646863654,13694,11.107090950012207,-0.11691478772706887,1.1180000305175781,-8.619914770126343,1.5468946078078631,0.1529870611270978,True
5,0.95,2.9980608835905818,11.219458109988555,2.0,False,1,2753316360680891979,13704,11.075105667114258,-0.14435244287429683,1.472000002861023,-8.203196287155151,1.7685034134562216,0.0339997123772976,True
5,0.95,2.9980608835905818,11.219458109988555,2.0,False,2,2752932503672282693,13710,11.230269432067871,0.010811322079316454,1.4199999570846558,-9.102234363555908,0.935470349404993,0.10250473704860541,True
5,0.95,2.9980608835905818,11.219458109988555,2.0,False,3,2729616490656652562,13706,11.164379119873047,-0.055078990115507764,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.1224627796681079,True
5,0.95,2.9980608835905818,11.219458109988555,2.0,False,4,2687172945690876494,13709,11.202493667602539,-0.016964442386015577,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.12502929126433676,True
5,0.95,2.9980608835905818,11.219458109988555,2.0,False,5,2719221791646863654,13694,11.107090950012207,-0.11236715997634761,1.1180000305175781,-8.619914770126343,1.5468946078078631,0.16582996624105917,True
6,0.9,3.2371497478234805,11.195977014139032,2.0,False,1,2753316360680891979,13704,11.075105667114258,-0.12087134702477442,1.472000002861023,-8.203196287155151,1.7685034134562216,0.08963185040849461,True
6,0.9,3.2371497478234805,11.195977014139032,2.0,False,2,2634119826667500832,13712,11.049838066101074,-0.14613894803795802,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.15310855047508687,True
6,0.9,3.2371497478234805,11.195977014139032,2.0,False,3,2752932503672282693,13710,11.230269432067871,0.03429241792883886,1.4199999570846558,-9.102234363555908,0.935470349404993,0.1581936321016832,True
6,0.9,3.2371497478234805,11.195977014139032,2.0,False,4,2729616490656652562,13706,11.164379119873047,-0.03159789426598536,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.17815167472118565,True
6,0.9,3.2371497478234805,11.195977014139032,2.0,False,5,2687172945690876494,13709,11.202493667602539,0.006516653463506827,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.18071818631741451,True
7,0.85,3.394543097263891,11.171153430414,2.0,False,1,2753316360680891979,13704,11.075105667114258,-0.09604776329974207,1.472000002861023,-8.203196287155151,1.7685034134562216,0.12025070329575421,True
