stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
3,0.85,3.4099531426131113,10.929340724420348,2.0,False,1,2678711556674304258,13703,10.83240795135498,-0.09693277306536707,1.3339999914169312,-8.20333194732666,1.7650968407574488,0.06684841219427004,True
3,0.85,3.4099531426131113,10.929340724420348,2.0,False,2,2703488790670980759,13681,10.79566764831543,-0.13367307610491785,1.1699999570846558,-8.407060146331787,1.6366662844041477,0.10016489388726797,True
3,0.85,3.4099531426131113,10.929340724420348,2.0,False,3,2659854720684798410,13716,10.928716659545898,-0.000624064874449104,1.378000020980835,-8.209156036376953,1.7651531074789948,0.10750017459042395,True
3,0.85,3.4099531426131113,10.929340724420348,2.0,False,4,2753316360680891979,13704,11.075105667114258,0.14576494269391027,1.472000002861023,-8.203196287155151,1.7685034134562216,0.15218233607951465,True
3,0.85,3.4099531426131113,10.929340724420348,2.0,False,5,2634119826667500832,13712,11.049838066101074,0.12049734168072668,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.2156590361461069,True
4,0.8,3.596813895113271,10.903011785697998,2.0,False,1,2678711556674304258,13703,10.83240795135498,-0.07060383434301798,1.3339999914169312,-8.20333194732666,1.7650968407574488,0.11876045035329147,True
4,0.8,3.596813895113271,10.903011785697998,2.0,False,2,2703488790670980759,13681,10.79566764831543,-0.10734413738256876,1.1699999570846558,-8.407060146331787,1.6366662844041477,0.15221031720195582,True
4,0.8,3.596813895113271,10.903011785697998,2.0,False,3,2659854720684798410,13716,10.928716659545898,0.02570487384789999,1.378000020980835,-8.209156036376953,1.7651531074789948,0.1595455979051118,True
4,0.8,3.596813895113271,10.903011785697998,2.0,False,4,2649173403675031662,11290,10.7650728225708,-0.13793896312719767,0.8320000171661377,-9.602343797683716,0.6615858601782948,0.22792443762775166,True
4,0.8,3.596813895113271,10.903011785697998,2.0,False,5,2634119826667500832,13712,11.049838066101074,0.14682628040307577,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.2677044594607948,True
5,0.6,4.158782024525617,10.778073049089699,2.0,False,1,2678711556674304258,13703,10.83240795135498,0.054334902265281926,1.3339999914169312,-8.20333194732666,1.7650968407574488,0.2608269002697115,True
5,0.6,4.158782024525617,10.778073049089699,2.0,False,2,2741447642657085578,13677,10.69784164428711,-0.08023140480258917,1.1540000438690186,-8.284204959869385,1.7398074074268792,0.289949123435294,True
5,0.6,4.158782024525617,10.778073049089699,2.0,False,3,2629425863659052113,13648,10.631691932678223,-0.1463811164114759,1.184000015258789,-8.299566507339478,1.6883589371364747,0.2913171790360872,True
5,0.6,4.158782024525617,10.778073049089699,2.0,False,4,2703488790670980759,13681,10.79566764831543,0.017594599225731145,1.1699999570846558,-8.407060146331787,1.6366662844041477,0.29427676711837586,True
5,0.6,4.158782024525617,10.778073049089699,2.0,False,5,2652718793642424678,13708,10.689908981323242,-0.08816406776645636,1.3700000047683716,-8.066347360610962,1.845379789268509,0.30552523204651094,True
6,0.4,4.651499741034969,10.601981790034017,2.0,False,1,2716117201644464606,13713,10.577238082885742,-0.024743707148275007,1.350000023841858,-8.430529594421387,1.4589546513658234,0.2646154054540865,True
6,0.4,4.651499741034969,10.601981790034017,2.0,False,2,2754251518642661053,13623,10.532402992248535,-0.06957879778548204,1.25,-8.072330474853516,1.8523654778222078,0.37496668866713817,True
6,0.4,4.651499741034969,10.601981790034017,2.0,False,3,2748216818639415066,13700,10.542264938354492,-0.05971685167952501,1.2660000324249268,-8.029879570007324,1.8896759237254623,0.3879590979170704,True
6,0.4,4.651499741034969,10.601981790034017,2.0,False,4,2674024524656252959,13652,10.494312286376953,-0.10766950365706407,1.1180000305175781,-8.549715280532837,1.434419894618998,0.405006830941088,True
6,0.4,4.651499741034969,10.601981790034017,2.0,False,5,2741447642657085578,13677,10.69784164428711,0.09585985425309218,1.1540000438690186,-8.284204959869385,1.7398074074268792,0.40934266865169505,True
7,0.2,5.092475668690091,10.300951794370036,1.5768050930286588,False,1,2741023943678283074,13629,10.259780883789062,-0.04117091058097344,1.194000005722046,-7.938389539718628,1.9357254679424387,0.35195566233236697,True
7,0.2,5.092475668690091,10.300951794370036,1.5768050930286588,False,2,2656685702653947484,13654,10.280752182006836,-0.020199612363200004,1.121999979019165,-8.656580209732056,1.261693312420356,0.39369385053961836,True
7,0.2,5.092475668690091,10.300951794370036,1.5768050930286588,False,3,2640109785664925808,13707,10.349495887756348,0.048544093386311715,1.4780000448226929,-8.019483089447021,1.753228896901947,0.3990111355673575,True
7,0.2,5.092475668690091,10.300951794370036,1.5768050930286588,False,4,2717353722653902287,13682,10.230218887329102,-0.07073290704093438,1.1979999542236328,-8.051108121871948,1.8123752487073825,0.43459117324975327,True
7,0.2,5.092475668690091,10.300951794370036,1.5768050930286588,False,5,2737101536672032269,13658,10.196409225463867,-0.10454256890616875,1.1740000247955322,-8.192847728729248,1.6729419001754704,0.44800708138230894,True
8,0.1,5.37261305342649,9.999921798706055,1.2966677082922597,False,1,2647131718660160391,13641,10.030768394470215,0.030846595764160156,1.1699999570846558,-8.192909002304077,1.6263188369991526,0.3517190515850904,True
8,0.1,5.37261305342649,9.999921798706055,1.2966677082922597,False,2,2650234495658951302,13302,9.930355072021484,-0.06956672668457031,1.0099999904632568,-8.515605092048645,1.3597371469292585,0.3918346914083334,True
8,0.1,5.37261305342649,9.999921798706055,1.2966677082922597,False,3,2647176063640000279,13626,9.946571350097656,-0.05335044860839844,1.2400000095367432,-8.138103246688843,1.6231027140978829,0.40427208899519596,True
8,0.1,5.37261305342649,9.999921798706055,1.2966677082922597,False,4,2658189408677769790,13714,10.072080612182617,0.0721588134765625,1.4639999866485596,-8.117822885513306,1.5850754658068387,0.42291611803346035,True
8,0.1,5.37261305342649,9.999921798706055,1.2966677082922597,False,5,2684931694682266433,13483,10.088583946228027,0.08866214752197266,0.984000027179718,-8.879212379455566,1.0607058074929188,0.42424652824326275,True
9,0.03,5.848356282493678,9.477043053425717,0.8209244792250718,False,1,2648545772681764910,13209,9.39389705657959,-0.08314599684612745,0.9940000176429749,-7.933144807815552,1.7851928284375753,0.42113013125312804,True
9,0.03,5.848356282493678,9.477043053425717,0.8209244792250718,False,2,2647975483685285807,9495,9.43640422821045,-0.04063882521526807,0.5099999904632568,-8.741430282592773,1.339299803474359,0.42882200784234764,True
9,0.03,5.848356282493678,9.477043053425717,0.8209244792250718,False,3,2740268308665100250,12261,9.467595100402832,-0.009447953022885258,0.7599999904632568,-8.114611625671387,1.7718493081294908,0.4750906593351617,True
9,0.03,5.848356282493678,9.477043053425717,0.8209244792250718,False,4,2729264667640595011,13014,9.489263534545898,0.012220481120181148,0.7599999904632568,-8.114611387252808,1.7791713700094447,0.48998728976599676,True
9,0.03,5.848356282493678,9.477043053425717,0.8209244792250718,False,5,2753054265674679912,11124,9.499979972839355,0.02293691941363818,0.5600000023841858,-8.87170934677124,1.1863394566258676,0.49886073998328806,True
10,0.01,6.103721305716931,8.999921798706055,0.5655594560018189,False,1,2730218645688754837,8148,8.875726699829102,-0.12419509887695312,0.5600000023841858,-7.953282654285431,1.8747973459281178,0.6441679684767736,True
10,0.01,6.103721305716931,8.999921798706055,0.5655594560018189,False,2,2634532333655237802,8977,9.002996444702148,0.00307464599609375,0.5879999995231628,-7.991921067237854,1.8604953548235295,0.6936675618649017,True
10,0.01,6.103721305716931,8.999921798706055,0.5655594560018189,False,3,2674598393649348048,11230,9.097997665405273,0.09807586669921875,0.8479999899864197,-7.909780383110046,1.7968003905189218,0.7025855470690403,True
10,0.01,6.103721305716931,8.999921798706055,0.5655594560018189,False,4,2765951524658897054,8364,9.102109909057617,0.1021881103515625,0.5799999833106995,-8.170616865158081,1.7243391866978617,0.706557846992115,True
10,0.01,6.103721305716931,8.999921798706055,0.5655594560018189,False,5,2662367379651485718,9177,9.081050872802734,0.08112907409667969,0.5600000023841858,-8.376013040542603,1.527706377780372,0.7249707280976323,True
