stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.99,2.5999304022090755,11.052669687090226,2.0,False,1,2634119826667500832,13712,11.049838066101074,-0.0028316209891521282,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.007476914184790413,True
1,0.99,2.5999304022090755,11.052669687090226,2.0,False,2,2729616490656652562,13706,11.164379119873047,0.11170943278282053,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.024178675567528667,True
1,0.99,2.5999304022090755,11.052669687090226,2.0,False,3,2687172945690876494,13709,11.202493667602539,0.14982398051231272,1.3320000171661377,-8.58309531211853,1.4901504190960542,0.0267866567082673,True
1,0.99,2.5999304022090755,11.052669687090226,2.0,False,4,2734658301652561453,13671,10.937623023986816,-0.11504666310340994,1.1480000019073486,-9.194427728652954,0.9038334340713291,0.033861150775039414,True
1,0.99,2.5999304022090755,11.052669687090226,2.0,False,5,2738236052665264312,13619,11.02637767791748,-0.026292009172745878,1.100000023841858,-9.345957040786743,0.8080278765768728,0.0373619818661345,True
2,0.98,2.7159447129384007,11.04826056818517,2.0,False,1,2634119826667500832,13712,11.049838066101074,0.0015774979159033364,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.02233916555674474,True
2,0.98,2.7159447129384007,11.04826056818517,2.0,False,2,2753316360680891979,13704,11.075105667114258,0.02684509892908693,1.472000002861023,-8.203196287155151,1.7685034134562216,0.04259615319337859,True
2,0.98,2.7159447129384007,11.04826056818517,2.0,False,3,2729616490656652562,13706,11.164379119873047,0.11611855168787599,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.04597348415436526,True
2,0.98,2.7159447129384007,11.04826056818517,2.0,False,4,2734658301652561453,13671,10.937623023986816,-0.11063754419835448,1.1480000019073486,-9.194427728652954,0.9038334340713291,0.05558144730413982,True
2,0.98,2.7159447129384007,11.04826056818517,2.0,False,5,2634543024650423260,13669,10.899344444274902,-0.14891612391026854,1.1419999599456787,-8.496529579162598,1.5939640954623822,0.05616502873000045,True
3,0.97,2.802044342181172,11.043806226758921,2.0,False,1,2753316360680891979,13704,11.075105667114258,0.03129944035533683,1.472000002861023,-8.203196287155151,1.7685034134562216,0.025769807148687297,True
3,0.97,2.802044342181172,11.043806226758921,2.0,False,2,2634119826667500832,13712,11.049838066101074,0.0060318393421532335,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.03816381876416996,True
3,0.97,2.802044342181172,11.043806226758921,2.0,False,3,2729616490656652562,13706,11.164379119873047,0.12057289311412589,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.0627512189864706,True
3,0.97,2.802044342181172,11.043806226758921,2.0,False,4,2733922492661538209,13673,10.89663028717041,-0.14717593958851083,1.1720000505447388,-8.486005544662476,1.586204789921481,0.06956443632876554,True
3,0.97,2.802044342181172,11.043806226758921,2.0,False,5,2659854720684798410,13716,10.928716659545898,-0.11508956721302255,1.378000020980835,-8.209156036376953,1.7651531074789948,0.07045196863777801,True
4,0.96,2.9046704657622735,11.039305725532245,2.0,False,1,2753316360680891979,13704,11.075105667114258,0.03579994158201316,1.472000002861023,-8.203196287155151,1.7685034134562216,0.004383837996730823,True
4,0.96,2.9046704657622735,11.039305725532245,2.0,False,2,2659854720684798410,13716,10.928716659545898,-0.11058906598634621,1.378000020980835,-8.209156036376953,1.7651531074789948,0.04694648155634096,True
4,0.96,2.9046704657622735,11.039305725532245,2.0,False,3,2634119826667500832,13712,11.049838066101074,0.010532340568829568,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.06121237999934202,True
4,0.96,2.9046704657622735,11.039305725532245,2.0,False,4,2729616490656652562,13706,11.164379119873047,0.12507339434080222,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.08625550424544082,True
4,0.96,2.9046704657622735,11.039305725532245,2.0,False,5,2733922492661538209,13673,10.89663028717041,-0.1426754383618345,1.1720000505447388,-8.486005544662476,1.586204789921481,0.09295942387357771,True
5,0.95,2.994591835214629,11.034758097781523,2.0,False,1,2753316360680891979,13704,11.075105667114258,0.04034756933273442,1.472000002861023,-8.203196287155151,1.7685034134562216,0.019339281516720326,True
5,0.95,2.994591835214629,11.034758097781523,2.0,False,2,2659854720684798410,13716,10.928716659545898,-0.10604143823562495,1.378000020980835,-8.209156036376953,1.7651531074789948,0.02534287997237039,True
5,0.95,2.994591835214629,11.034758097781523,2.0,False,3,2634119826667500832,13712,11.049838066101074,0.01507996831955083,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.08281598158331258,True
5,0.95,2.994591835214629,11.034758097781523,2.0,False,4,2729616490656652562,13706,11.164379119873047,0.12962102209152349,1.3799999952316284,-8.353934049606323,1.6847534641588218,0.10785910582941137,True
5,0.95,2.994591835214629,11.034758097781523,2.0,False,5,2733922492661538209,13673,10.89663028717041,-0.13812781061111323,1.1720000505447388,-8.486005544662476,1.586204789921481,0.11456302545754826,True
6,0.9,3.234548080188108,11.011277001932001,2.0,False,1,2659854720684798410,13716,10.928716659545898,-0.08256034238610255,1.378000020980835,-8.209156036376953,1.7651531074789948,0.02394786824585973,True
6,0.9,3.234548080188108,11.011277001932001,2.0,False,2,2753316360680891979,13704,11.075105667114258,0.06382866518225683,1.472000002861023,-8.203196287155151,1.7685034134562216,0.06804333517835529,True
6,0.9,3.234548080188108,11.011277001932001,2.0,False,3,2634119826667500832,13712,11.049838066101074,0.038561064169073234,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.13152003524494751,True
6,0.9,3.234548080188108,11.011277001932001,2.0,False,4,2733922492661538209,13673,10.89663028717041,-0.11464671476159083,1.1720000505447388,-8.486005544662476,1.586204789921481,0.16326707911918323,True
6,0.9,3.234548080188108,11.011277001932001,2.0,False,5,2734658301652561453,13671,10.937623023986816,-0.07365397794518458,1.1480000019073486,-9.194427728652954,0.9038334340713291,0.16619041361071937,True
7,0.85,3.4344858486280425,10.986453418206969,2.0,False,1,2659854720684798410,13716,10.928716659545898,-0.0577367586610702,1.378000020980835,-8.209156036376953,1.7651531074789948,0.06584127960965577,True
7,0.85,3.4344858486280425,10.986453418206969,2.0,False,2,2753316360680891979,13704,11.075105667114258,0.08865224890728918,1.472000002861023,-8.203196287155151,1.7685034134562216,0.11052344109874648,True
7,0.85,3.4344858486280425,10.986453418206969,2.0,False,3,2634119826667500832,13712,11.049838066101074,0.06338464789410558,1.3359999656677246,-8.464562892913818,1.5638488638846684,0.17400014116533877,True
7,0.85,3.4344858486280425,10.986453418206969,2.0,False,4,2759635543654599959,13656,10.857925415039062,-0.12852800316790614,1.2719999551773071,-8.079265594482422,1.9273423895874555,0.18665524083618287,True
7,0.85,3.4344858486280425,10.986453418206969,2.0,False,5,2733922492661538209,13673,10.89663028717041,-0.08982313103655848,1.1720000505447388,-8.486005544662476,1.586204789921481,0.20574718503957445,True
8,0.8,3.6270415803687053,10.96012447948462,2.0,False,1,2678711556674304258,13703,10.83240795135498,-0.12771652812963907,1.3339999914169312,-8.20333194732666,1.7650968407574488,0.07100828927249354,True
8,0.8,3.6270415803687053,10.96012447948462,2.0,False,2,2659854720684798410,13716,10.928716659545898,-0.031407819938721104,1.378000020980835,-8.209156036376953,1.7651531074789948,0.11179343682431389,True
