stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.95,0.8611457339520815,10.10872030939041,2.0,False,1,2730952329649963757,9595,10.108732223510742,1.1914120332079392e-05,0.6299999952316284,-9.622766077518463,0.5918543417462473,0.001163440414590744,True
1,0.95,0.8611457339520815,10.10872030939041,2.0,False,2,2742006558668509012,9587,10.076924324035645,-0.03179598535476558,0.593999981880188,-9.506824254989624,0.7303459809116543,0.0012945586015480613,True
1,0.95,0.8611457339520815,10.10872030939041,2.0,False,3,2743871622655636689,11786,10.141617774963379,0.0328974655729688,0.7459999918937683,-8.638454794883728,1.4870256290041657,0.0018692832561286498,True
1,0.95,0.8611457339520815,10.10872030939041,2.0,False,4,2708226599687505889,10014,10.102502822875977,-0.006217486514433546,0.5699999928474426,-9.406181812286377,0.8638120479066979,0.001967961256109616,True
1,0.95,0.8611457339520815,10.10872030939041,2.0,False,5,2639542248652648960,9310,10.105932235717773,-0.0027880736726366706,0.5839999914169312,-9.286745429039001,0.9706778324559874,0.0022743151678824673,True
2,0.9,1.5117028753801487,10.085239213540888,2.0,False,1,2729657949640354142,12762,10.048503875732422,-0.03673533780846583,0.7379999756813049,-8.229557514190674,1.8706999395586288,0.002646410411497157,True
2,0.9,1.5117028753801487,10.085239213540888,2.0,False,2,2649613390679878335,12951,10.196564674377441,0.1113254608365537,0.8379999995231628,-8.877244710922241,1.195454308251557,0.002737564725378618,True
2,0.9,1.5117028753801487,10.085239213540888,2.0,False,3,2687264577647259488,12134,10.056089401245117,-0.029149812295770516,0.7979999780654907,-8.761557817459106,1.2945168740261868,0.0029740373800959635,True
2,0.9,1.5117028753801487,10.085239213540888,2.0,False,4,2654868209676223996,12681,10.022661209106445,-0.06257800443444239,0.8140000104904175,-8.764781594276428,1.2683007579931203,0.0031627419680726266,True
2,0.9,1.5117028753801487,10.085239213540888,2.0,False,5,2735034201655709421,7716,10.121664047241211,0.036424833700323234,0.6980000138282776,-8.99561882019043,1.163006607038462,0.003227710649443439,True
3,0.85,1.992387798216458,10.060415629815855,2.0,False,1,2653869952671053010,12011,10.207364082336426,0.14694845252057043,0.8199999928474426,-8.860886573791504,1.2287684187840733,0.004302565247570541,True
3,0.85,1.992387798216458,10.060415629815855,2.0,False,2,2723883067661235834,12020,9.928226470947266,-0.13218915886858973,0.8399999737739563,-8.52579915523529,1.4575252732510795,0.00490224990081361,True
3,0.85,1.992387798216458,10.060415629815855,2.0,False,3,2641520133682549304,11659,10.048356056213379,-0.012059573602476448,0.7139999866485596,-8.660111904144287,1.459714325697981,0.005004167796449925,True
3,0.85,1.992387798216458,10.060415629815855,2.0,False,4,2634138577671551377,11966,10.114294052124023,0.053878422308168084,0.8080000281333923,-9.034207344055176,1.0336840213122014,0.005127235024648721,True
