stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.99,1.265526582794835,10.247908754167863,2.0,False,1,2749282110659311027,8297,10.32761287689209,0.07970412272422678,0.5180000066757202,-11.347915053367615,-0.9398467971365877,0.0028848322733351825,True
1,0.99,1.265526582794835,10.247908754167863,2.0,False,2,2693741834646048150,10967,10.286544799804688,0.038636045636824434,0.5059999823570251,-10.275339505635202,0.1305399564085773,0.0028850330444086347,True
1,0.99,1.265526582794835,10.247908754167863,2.0,False,3,2731809014668317097,9337,10.265480041503906,0.017571287336043184,0.5659999847412109,-11.402479529380798,-1.0686211482104828,0.0029121744437559036,True
1,0.99,1.265526582794835,10.247908754167863,2.0,False,4,2738819469684773691,7514,10.330662727355957,0.08275397318809397,0.515999972820282,-10.67479258775711,-0.26336863944445243,0.0030209295026528997,True
1,0.99,1.265526582794835,10.247908754167863,2.0,False,5,2702593798682616794,10293,10.384387016296387,0.13647826212852365,0.5080000162124634,-10.921044707298279,-0.48044009922162323,0.0030364944651138466,True
2,0.98,1.801146966848493,10.243499635262808,2.0,False,1,2704871067684064328,8365,10.323476791381836,0.07997715611902834,0.5059999823570251,-10.275339417159557,0.14449956451503299,0.004489761161510668,True
2,0.98,1.801146966848493,10.243499635262808,2.0,False,2,2736498588639086075,8025,10.31467342376709,0.07117378850428224,0.5180000066757202,-9.852435797452927,0.5507699155719811,0.005378978675501712,True
2,0.98,1.801146966848493,10.243499635262808,2.0,False,3,2736826729657222153,7988,10.314531326293945,0.07103169103113771,0.5799999833106995,-9.941206276416779,0.3962820066520457,0.006439138632314018,True
2,0.98,1.801146966848493,10.243499635262808,2.0,False,4,2746934514679339656,7940,10.37743854522705,0.13393890996424318,0.5899999737739563,-10.216089516878128,0.13412733855560555,0.006564697791130135,True
2,0.98,1.801146966848493,10.243499635262808,2.0,False,5,2638168019677528596,10879,10.370312690734863,0.12681305547205568,0.6880000233650208,-9.033134460449219,1.220639347943663,0.007417395075538284,True
3,0.97,2.2873455609007896,10.239045293836558,2.0,False,1,2707787764688983512,12270,10.378435134887695,0.1393898410511376,0.7960000038146973,-9.199162006378174,0.965806696931374,0.0049399501842906516,True
3,0.97,2.2873455609007896,10.239045293836558,2.0,False,2,2730287830684892203,4456,10.130441665649414,-0.10860362818714364,0.49799999594688416,-9.85693073272705,0.49865549969001,0.0050502553680548635,True
3,0.97,2.2873455609007896,10.239045293836558,2.0,False,3,2659258445679596065,11451,10.347360610961914,0.10831531712535636,0.7099999785423279,-8.358342170715332,1.867921637361087,0.005342033748202726,True
3,0.97,2.2873455609007896,10.239045293836558,2.0,False,4,2695096547651392084,11959,10.369555473327637,0.13051017949107901,0.7940000295639038,-9.209563970565796,0.9540384219515768,0.0054390704358184975,True
3,0.97,2.2873455609007896,10.239045293836558,2.0,False,5,2768897270667593065,12489,10.138300895690918,-0.10074439814563974,0.7360000014305115,-8.299439907073975,1.8330692062571239,0.00570983045670804,True
4,0.96,2.6507417779089395,10.234544792609881,2.0,False,1,2691938015669129864,11715,10.289714813232422,0.055170020622540505,0.8700000047683716,-9.088984251022339,0.9907496818911253,0.002609982935774074,True
4,0.96,2.6507417779089395,10.234544792609881,2.0,False,2,2736881428684070683,12925,10.220685005187988,-0.013859787421893088,0.8299999833106995,-8.969092845916748,1.117455302243609,0.0033629566324201855,True
4,0.96,2.6507417779089395,10.234544792609881,2.0,False,3,2653826875667003456,9847,10.165351867675781,-0.06919292493410012,0.6520000100135803,-9.890296578407288,0.3242272493334427,0.0035675799231949493,True
4,0.96,2.6507417779089395,10.234544792609881,2.0,False,4,2748288169645427586,11943,10.0881929397583,-0.1463518528515806,0.800000011920929,-8.418790578842163,1.646458864484194,0.003985887593015635,True
4,0.96,2.6507417779089395,10.234544792609881,2.0,False,5,2673670178678175402,12463,10.379620552062988,0.1450757594531069,0.7799999713897705,-9.19251298904419,0.985710385033013,0.004042986978086942,True
5,0.95,2.83291595968624,10.22999716485916,2.0,False,1,2712600669640126278,13536,10.151823997497559,-0.07817316736160151,0.9319999814033508,-7.93450927734375,2.0583351856117313,0.0037514143161959525,True
5,0.95,2.83291595968624,10.22999716485916,2.0,False,2,2633286603668260470,11278,10.324359893798828,0.09436272893966802,0.7379999756813049,-9.201131582260132,0.99316844253685,0.004930865261450453,True
5,0.95,2.83291595968624,10.22999716485916,2.0,False,3,2659398307678321082,12182,10.365633964538574,0.1356367996794141,0.8840000033378601,-8.492700099945068,1.6014838947399652,0.0051506080310931915,True
5,0.95,2.83291595968624,10.22999716485916,2.0,False,4,2629898765674391199,11583,10.342799186706543,0.11280202184738286,0.7099999785423279,-8.636015176773071,1.5886755986490688,0.005387169407201138,True
5,0.95,2.83291595968624,10.22999716485916,2.0,False,5,2648387510661046359,12110,10.259069442749023,0.02907227788986333,0.7599999904632568,-9.26196962594986,0.8919326638163317,0.005421380906533282,True
6,0.9,3.3762727807860617,10.206516069009638,2.0,False,1,2665034043668981542,12975,10.33516788482666,0.12865181581702245,0.8600000143051147,-9.101640224456787,1.0001261702917597,0.003061048845692767,True
6,0.9,3.3762727807860617,10.206516069009638,2.0,False,2,2757235934679374411,12742,10.080205917358398,-0.12631015165123927,0.765999972820282,-8.878201961517334,1.210539435836853,0.005473215445767096,True
6,0.9,3.3762727807860617,10.206516069009638,2.0,False,3,2727579410637599231,11445,10.292110443115234,0.08559437410559667,0.7260000109672546,-9.057313561439514,1.1361406348250864,0.006353530916651413,True
6,0.9,3.3762727807860617,10.206516069009638,2.0,False,4,2629667783659961275,11874,10.217449188232422,0.010933119222784171,0.8339999914169312,-9.396726131439209,0.6857819850644485,0.006708451224697797,True
