stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
7,0.2,4.648802048645317,10.216508702023845,1.0870124044796832,False,2,2656685702653947484,13654,10.280752182006836,0.0642434799829914,1.121999979019165,-8.656580209732056,1.261693312420356,0.40477956107389623,True
7,0.2,4.648802048645317,10.216508702023845,1.0870124044796832,False,3,2684931694682266433,13483,10.088583946228027,-0.1279247557958172,0.984000027179718,-8.879212379455566,1.0607058074929188,0.4096547948995464,True
7,0.2,4.648802048645317,10.216508702023845,1.0870124044796832,False,4,2658189408677769790,13714,10.072080612182617,-0.14442808984122735,1.4639999866485596,-8.117822885513306,1.5850754658068387,0.4105659844186793,True
7,0.2,4.648802048645317,10.216508702023845,1.0870124044796832,False,5,2640109785664925808,13707,10.349495887756348,0.13298718573250312,1.4780000448226929,-8.019483089447021,1.753228896901947,0.42351457487966593,True
8,0.1,4.935792755226594,9.915478706359863,0.8000216978984058,False,1,2647131718660160391,13641,10.030768394470215,0.11528968811035156,1.1699999570846558,-8.192909002304077,1.6263188369991526,0.3970470589683879,True
8,0.1,4.935792755226594,9.915478706359863,0.8000216978984058,False,2,2766281064676170516,13650,9.845746040344238,-0.069732666015625,1.1380000114440918,-8.042246699333191,1.7384314264400218,0.41046067082882287,True
8,0.1,4.935792755226594,9.915478706359863,0.8000216978984058,False,3,2650234495658951302,13302,9.930355072021484,0.014876365661621094,1.0099999904632568,-8.515605092048645,1.3597371469292585,0.430707300038261,True
8,0.1,4.935792755226594,9.915478706359863,0.8000216978984058,False,4,2647176063640000279,13626,9.946571350097656,0.03109264373779297,1.2400000095367432,-8.138103246688843,1.6231027140978829,0.43491519073155255,True
8,0.1,4.935792755226594,9.915478706359863,0.8000216978984058,False,5,2708364677681344616,13168,9.824572563171387,-0.09090614318847656,0.9200000166893005,-8.517350673675537,1.3793198739447372,0.44286140108669414,True
9,0.03,5.2955222808692906,9.392599961079526,0.4402921722557096,True,1,2648545772681764910,13209,9.39389705657959,0.0012970955000639606,0.9940000176429749,-7.933144807815552,1.7851928284375753,0.4087597597294164,True
9,0.03,5.2955222808692906,9.392599961079526,0.4402921722557096,True,2,2647975483685285807,9495,9.43640422821045,0.043804267130923336,0.5099999904632568,-8.741430282592773,1.339299803474359,0.4173537246906055,True
9,0.03,5.2955222808692906,9.392599961079526,0.4402921722557096,True,3,2740268308665100250,12261,9.467595100402832,0.07499513932330615,0.7599999904632568,-8.114611625671387,1.7718493081294908,0.4573914117280071,True
9,0.03,5.2955222808692906,9.392599961079526,0.4402921722557096,True,4,2753054265674679912,11124,9.499979972839355,0.10738001175982959,0.5600000023841858,-8.87170934677124,1.1863394566258676,0.46772253717140766,True
9,0.03,5.2955222808692906,9.392599961079526,0.4402921722557096,True,5,2729264667640595011,13014,9.489263534545898,0.09666357346637255,0.7599999904632568,-8.114611387252808,1.7791713700094447,0.4700959062970326,True
