stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.99,1.4175344051711247,10.605048341570207,2.0,False,1,2667105576650996179,10659,10.670915603637695,0.0658672620674885,0.578000009059906,-9.717637181282043,0.7520909282100025,0.0015673621229975229,True
1,0.99,1.4175344051711247,10.605048341570207,2.0,False,2,2650741269657973384,12808,10.558634757995605,-0.04641358357460135,0.7200000286102295,-8.87968122959137,1.4104341526323343,0.0016540240251680404,True
1,0.99,1.4175344051711247,10.605048341570207,2.0,False,3,2657134813648162704,12555,10.706473350524902,0.10142500895469553,0.800000011920929,-9.40411365032196,0.8667913996286142,0.00165476045132169,True
1,0.99,1.4175344051711247,10.605048341570207,2.0,False,4,2647828061682443709,11166,10.641817092895508,0.036768751325301,0.5120000243186951,-11.609486997127533,-1.07635907647358,0.0016717346540553427,True
1,0.99,1.4175344051711247,10.605048341570207,2.0,False,5,2750776219655810068,8842,10.469773292541504,-0.1352750490287029,0.5600000023841858,-10.325069472193718,0.0902417096477407,0.001736578404866762,True
2,0.98,1.9810780534216834,10.600639222665151,2.0,False,1,2759704324646369386,10120,10.535383224487305,-0.06525599817784666,0.5199999809265137,-11.027992904186249,-0.5441241718234974,0.0017440296868609624,True
2,0.98,1.9810780534216834,10.600639222665151,2.0,False,2,2732938227685274014,13085,10.566670417785645,-0.03396880487950682,0.7200000286102295,-9.087789058685303,1.2050860272565962,0.002123631633422086,True
2,0.98,1.9810780534216834,10.600639222665151,2.0,False,3,2757023804674253204,11706,10.711041450500488,0.11040222783533693,0.8180000185966492,-10.475756779313087,-0.21821510632574947,0.0021285359368320056,True
2,0.98,1.9810780534216834,10.600639222665151,2.0,False,4,2745971506650038557,9592,10.480648040771484,-0.11999118189366698,0.5419999957084656,-9.734254598617554,0.7045930907297467,0.00222296284842226,True
2,0.98,1.9810780534216834,10.600639222665151,2.0,False,5,2682220748658666636,11253,10.65533447265625,0.05469524999109865,0.7160000205039978,-9.454380512237549,0.8725897504635792,0.0024027176333745654,True
3,0.97,2.495565106516956,10.596184881238901,2.0,False,1,2750747097669004826,11930,10.638306617736816,0.04212173649791495,0.7400000095367432,-9.266233563423157,1.0333212136604506,0.0012708836531661973,True
3,0.97,2.495565106516956,10.596184881238901,2.0,False,2,2722383335637466639,11237,10.705771446228027,0.10958656498912589,0.8379999995231628,-9.249834299087524,0.9897987632378088,0.0013919906357988108,True
3,0.97,2.495565106516956,10.596184881238901,2.0,False,3,2691766799690000030,12860,10.593379974365234,-0.002804906873667079,0.7039999961853027,-9.388731479644775,0.9278592378327376,0.0015277270688453105,True
3,0.97,2.495565106516956,10.596184881238901,2.0,False,4,2707313565642338675,12475,10.709781646728516,0.11359676548961417,0.8479999899864197,-9.366725206375122,0.8662707186489381,0.0016998542459215412,True
3,0.97,2.495565106516956,10.596184881238901,2.0,False,5,2735072253677023767,12757,10.700545310974121,0.10436042973521964,0.7080000042915344,-9.250447034835815,1.0994694566844152,0.0017016547638335328,True
4,0.96,2.835183690040413,10.591684380012225,2.0,False,1,2713758143642258507,12326,10.512325286865234,-0.07935909314699074,0.800000011920929,-9.043400764465332,1.1629257591215487,0.0010142858716286713,True
4,0.96,2.835183690040413,10.591684380012225,2.0,False,2,2716294705656995582,13539,10.592367172241211,0.0006827922289858179,1.0,-8.291694641113281,1.7944154056886812,0.001028088424196038,True
4,0.96,2.835183690040413,10.591684380012225,2.0,False,3,2662899086680801186,12666,10.613197326660156,0.02151294664793113,0.7179999947547913,-9.701732635498047,0.6089297684177758,0.0012402996772779592,True
4,0.96,2.835183690040413,10.591684380012225,2.0,False,4,2714675532646902533,11304,10.48188304901123,-0.10980133100099465,0.7080000042915344,-9.91583263874054,0.35861425616134956,0.0013858973146630487,True
4,0.96,2.835183690040413,10.591684380012225,2.0,False,5,2757471758655611203,12003,10.56375789642334,-0.027926483588885276,0.8519999980926514,-9.276837944984436,0.9053815656383811,0.0013875821457935578,True
5,0.95,3.0780614953190435,10.587136752261504,2.0,False,1,2690784279645085020,12570,10.605755805969238,0.018619053707734423,0.8299999833106995,-9.06560230255127,1.1475661741718475,0.0016984213592537798,True
5,0.95,3.0780614953190435,10.587136752261504,2.0,False,2,2626546096675239951,11399,10.498170852661133,-0.08896589960037105,0.7239999771118164,-9.161754727363586,1.1040562722830836,0.0017219905177438522,True
5,0.95,3.0780614953190435,10.587136752261504,2.0,False,3,2726503605679294760,13408,10.570117950439453,-0.017018801822050733,1.0099999904632568,-8.26127314567566,1.8114468214240378,0.0017636879588257778,True
5,0.95,3.0780614953190435,10.587136752261504,2.0,False,4,2643644536669406925,12238,10.626120567321777,0.038983815060273486,0.7160000205039978,-9.345148801803589,0.971771892274733,0.0018029028198972372,True
5,0.95,3.0780614953190435,10.587136752261504,2.0,False,5,2673291465647322345,13034,10.447763442993164,-0.1393733092683398,0.7200000286102295,-9.34731376171112,0.9047248491897454,0.0019194186098066088,True
6,0.9,3.8561958945066337,10.563655656411981,2.0,False,1,2642311894642674145,13187,10.697209358215332,0.13355370180335058,1.0499999523162842,-8.81589937210083,1.2701979585937608,0.0024817464231676727,True
6,0.9,3.8561958945066337,10.563655656411981,2.0,False,2,2667418795648411323,13241,10.624940872192383,0.06128521578040136,0.972000002861023,-8.620585203170776,1.4943560178934256,0.0030217248622124064,True
6,0.9,3.8561958945066337,10.563655656411981,2.0,False,3,2729423179651408852,13399,10.657027244567871,0.09337158815588964,0.9259999990463257,-8.559956073760986,1.5972455164918027,0.004171990345825213,True
6,0.9,3.8561958945066337,10.563655656411981,2.0,False,4,2677419727656956088,13489,10.709939956665039,0.1462843002530576,1.0019999742507935,-8.629060983657837,1.4921078606882827,0.004266763433446824,True
6,0.9,3.8561958945066337,10.563655656411981,2.0,False,5,2653658622668835121,13234,10.442718505859375,-0.12093715055260645,1.003999948501587,-8.253826379776001,1.7834038511540666,0.0047543016794915766,True
7,0.85,4.458587583807308,10.538832072686949,2.0,False,1,2625587373653760688,13296,10.53829574584961,-0.000536326837339729,0.9319999814033508,-8.833457231521606,1.2818300471809647,0.0055121714378347,True
7,0.85,4.458587583807308,10.538832072686949,2.0,False,2,2727088814669040460,13670,10.645535469055176,0.10670339636822668,1.2599999904632568,-8.144652843475342,1.8074202573243503,0.006063458697838182,True
