stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,n_mass_compatible,n_with_history,n_with_stamp,n_selected,candidate_redshift_p16,candidate_redshift_median,candidate_redshift_p84,selected_delta_ms_median
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,2001,2001,2001,5,0.36800000071525574,0.5299999713897705,0.7200000286102295,1.195454308251557
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,1988,1988,1988,5,0.36000001430511475,0.527999997138977,0.7179999947547913,1.209466883104263
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,2007,2007,2007,5,0.3479999899864197,0.5220000147819519,0.7120000123977661,1.3091303912112475
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,2029,2029,2029,5,0.3440000116825104,0.5180000066757202,0.7099999785423279,1.098862186864888
5,0.6,2.869130533560568,9.998836255571632,2.0,False,2039,2039,2039,5,0.33000001311302185,0.4659999907016754,0.6959999799728394,1.2777450694658188
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,1955,1955,1955,5,0.328000009059906,0.4259999990463257,0.6039999723434448,1.3793198739447372
7,0.2,4.69490794382251,9.52171500085197,1.7983034819587402,False,1687,1687,1687,5,0.2919999957084656,0.3499999940395355,0.4440000057220459,1.4833952633846077
8,0.1,5.134465104686643,9.220685005187988,1.358746321094607,False,1329,1329,1329,5,0.21199999749660492,0.2919999957084656,0.36399999260902405,1.7243391866978617
