stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,rank,galaxy_id,bundle_index,log_stellar_mass,mass_offset_dex,redshift,phz_log_ssfr,phz_delta_ms,cumulative_sfh_distance,has_stamp
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,1,2745221494645136570,12118,10.309819221496582,0.11141061101974614,0.8220000267028809,-9.181045174598694,0.9408977451224029,0.0020247765095802004,True
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,2,2684186475660615732,12080,10.14663314819336,-0.051775462283476514,0.7540000081062317,-8.979354500770569,1.1413648019017466,0.002378789288498875,True
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,3,2649613390679878335,12951,10.196564674377441,-0.001843936099394483,0.8379999995231628,-8.877244710922241,1.195454308251557,0.0031142635126776763,True
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,4,2729657949640354142,12762,10.048503875732422,-0.14990473474441401,0.7379999756813049,-8.229557514190674,1.8706999395586288,0.0031190001446279535,True
1,0.95,0.5658065039653861,10.198408610476836,2.0,False,5,2644952133675305599,13548,10.279797554016113,0.08138894353927739,0.9279999732971191,-8.337172031402588,1.6989111686450546,0.0038732393519797384,True
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,1,2674050761656456059,12894,10.17463493347168,-0.0002925811556337976,0.8119999766349792,-8.8692706823349,1.2155996798421325,0.002752808500592743,True
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,2,2653869952671053010,12011,10.207364082336426,0.032436567709112296,0.8199999928474426,-8.860886573791504,1.2287684187840733,0.003251063779985862,True
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,3,2759585612644997087,12687,10.294635772705078,0.11970825807776464,0.800000011920929,-8.924450635910034,1.209466883104263,0.00337741310071715,True
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,4,2705609495650354453,11302,10.175766944885254,0.0008394302579404211,0.7680000066757202,-9.188825011253357,0.9305371147076039,0.003583859074805856,True
2,0.9,1.0594870168533437,10.174927514627313,2.0,False,5,2686104951674420136,12600,10.224578857421875,0.049651342794561515,0.8080000281333923,-8.975487351417542,1.1289742952635833,0.003680324911417576,True
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,1,2665175169674165314,13051,10.181238174438477,0.031134243536195427,0.7900000214576721,-8.411685705184937,1.6922282853459687,0.002589138330573368,True
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,2,2717907506655294709,12257,10.224310874938965,0.07420694403668371,0.8100000023841858,-8.46041715145111,1.6424262427973537,0.0026928298247463436,True
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,3,2703655474674948884,13149,10.122859954833984,-0.02724397606829676,0.7440000176429749,-9.570313036441803,0.5504125798889777,0.0028614659676278907,True
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,4,2718255177647134336,12488,10.064376831054688,-0.08572709984759364,0.7099999785423279,-8.882874488830566,1.245800780775388,0.0029704658407140533,True
3,0.85,1.4314794178600019,10.150103930902281,2.0,False,5,2631843144671946880,12775,10.04035758972168,-0.10974634118060145,0.8080000281333923,-8.734243750572205,1.3091303912112475,0.003114581382549004,True
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,1,2629833978656767409,11708,10.233773231506348,0.10999823932641561,0.8399999737739563,-8.984554767608643,1.098862186864888,0.0025646099076977627,True
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,2,2694980736676355071,11696,10.06419563293457,-0.05957935924536173,0.7120000123977661,-9.108615040779114,1.0183291281826503,0.003160077527124682,True
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,3,2641625667665171672,13525,10.195700645446777,0.0719256532668453,0.9879999756813049,-8.691456317901611,1.279299007108634,0.0034643409012464995,True
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,4,2744605794673035135,11923,10.224085807800293,0.10031081562036093,0.8199999928474426,-9.153661131858826,0.9415133048695864,0.0036495432204647032,True
4,0.8,1.7498806193581817,10.123774992179932,2.0,False,5,2699954644647219081,11218,10.078216552734375,-0.04555843944555704,0.8399999737739563,-8.858271598815918,1.1741873259145694,0.004923612191725896,True
5,0.6,2.869130533560568,9.998836255571632,2.0,False,1,2689545645661527879,13611,10.069992065429688,0.07115580985805536,0.9639999866485596,-8.53331971168518,1.4132022476398123,0.019717757390125334,True
5,0.6,2.869130533560568,9.998836255571632,2.0,False,2,2754970180654731499,11665,10.013169288635254,0.01433303306362177,0.8159999847412109,-8.93584668636322,1.0926300114138194,0.021452845123289255,True
5,0.6,2.869130533560568,9.998836255571632,2.0,False,3,2721420199689695654,11312,9.918540000915527,-0.08029625465610479,0.8019999861717224,-8.72960877418518,1.2777450694658188,0.022131406468236452,True
5,0.6,2.869130533560568,9.998836255571632,2.0,False,4,2701411071638079654,11732,9.964811325073242,-0.03402493049838995,0.7239999771118164,-9.018305122852325,1.0646342632536112,0.024700491133087244,True
5,0.6,2.869130533560568,9.998836255571632,2.0,False,5,2714302483670486073,13390,10.027604103088379,0.02876784751674677,0.949999988079071,-8.352423548698425,1.5895881359091164,0.024894311626312646,True
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,1,2766281064676170516,13650,9.845746040344238,0.023001043828287493,1.1380000114440918,-8.042246699333191,1.7384314264400218,0.08957708109589632,True
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,2,2645606478643808588,13689,9.721755981445312,-0.10098901507063829,1.1160000562667847,-8.081810712814331,1.6730197019029682,0.09638941490697318,True
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,3,2650234495658951302,13302,9.930355072021484,0.10761007550553359,1.0099999904632568,-8.515605092048645,1.3597371469292585,0.1079469240297271,True
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,4,2708364677681344616,13168,9.824572563171387,0.0018275666554359304,0.9200000166893005,-8.517350673675537,1.3793198739447372,0.11257568692881087,True
6,0.4,3.8086210189048666,9.82274499651595,2.0,False,5,2733550546657853038,11223,9.756985664367676,-0.06575933214827501,0.7599999904632568,-8.734839916229248,1.2494068846420645,0.11656580671079092,True
7,0.2,4.69490794382251,9.52171500085197,1.7983034819587402,False,1,2648545772681764910,13209,9.39389705657959,-0.1278179442723797,0.9940000176429749,-7.933144807815552,1.7851928284375753,0.21476413092113295,True
7,0.2,4.69490794382251,9.52171500085197,1.7983034819587402,False,2,2647975483685285807,9495,9.43640422821045,-0.08531077264152032,0.5099999904632568,-8.741430282592773,1.339299803474359,0.24492052274100523,True
7,0.2,4.69490794382251,9.52171500085197,1.7983034819587402,False,3,2744318378668883710,12888,9.64550495147705,0.12378995062508125,0.7699999809265137,-8.624585390090942,1.3147228775706643,0.2507846784155018,True
