galaxy_id,redshift,source_h5_row,bundle_h5_row
2748595521678793501,0.3959999978542328,30676,2762
2749705491645196380,0.4180000126361847,30677,2763
2644640725669604976,0.11599999666213989,30710,2769
2708004795685208592,0.13600000739097595,30799,2779
2725177354667328208,0.2280000001192093,30840,2784
2667349835658169162,0.11599999666213989,30967,2794
2669484014681043482,0.3319999873638153,31026,2798
2655350391654242000,0.3100000023841858,31059,2801
2742168121676805279,0.24799999594688416,31075,2803
2690504731641846430,0.1940000057220459,31104,2806
2652606627653877880,0.3499999940395355,31109,2807
2652650010653885918,0.17000000178813934,31112,2808
2744208194680085556,0.17800000309944153,31235,2818
2755923936667617387,0.28600001335144043,31243,2820
2708281934671755303,0.3400000035762787,31263,2823
2713724038648764905,0.09799999743700027,31296,2825
2765425778670656921,0.23000000417232513,31391,2833
2724345664647410732,0.3319999873638153,31400,2836
2715469169648813887,0.057999998331069946,31472,2848
2661753555665280547,0.2280000001192093,31626,2859
2768097675654072324,0.04399999976158142,31637,2860
2695374151652486343,0.3700000047683716,31701,2863
2756773364650868495,0.23000000417232513,31769,2870
2731985019644420153,0.20200000703334808,31783,2872
2692442664646891626,0.2879999876022339,31895,2882
2753357588650652215,0.12200000137090683,32051,2895
2632926218673353638,0.2619999945163727,32189,2903
2662360046640556605,0.3700000047683716,32281,2913
2737563914684374809,0.25999999046325684,32308,2918
2731690441677564581,0.3700000047683716,32338,2925
2674217989638463783,0.10599999874830246,32392,2929
2736928874652144394,0.25999999046325684,32394,2930
2650422372648163418,0.34599998593330383,32522,2940
2639190184649431344,0.2540000081062317,32618,2948
2638833397650331671,0.3700000047683716,32622,2949
2676865383651849446,0.18000000715255737,32687,2959
2728245259671010749,0.1679999977350235,32721,2963
2756975458652415773,0.12999999523162842,32723,2964
2739515127644535119,0.1599999964237213,32817,2976
2706608306641364294,0.33000001311302185,32905,2987
2680449131658193586,0.257999986410141,32947,2995
2697735282653896173,0.12200000137090683,32968,2998
2635419060665112685,0.18799999356269836,32981,2999
2723136575688120210,0.21400000154972076,33059,3004
2667169999659706161,0.1679999977350235,33076,3007
2676420223642156797,0.2280000001192093,33153,3016
2663120639660589164,0.24799999594688416,33211,3020
2652705636660609149,0.30000001192092896,33477,3046
2694779323659463731,0.1120000034570694,33574,3053
2696799577661296340,0.25200000405311584,33632,3062
2695758290688523837,0.15000000596046448,33820,3080
2689883448688024151,0.36000001430511475,33864,3083
2675906367654815893,0.3100000023841858,33929,3088
2696241640687766043,0.15399999916553497,33992,3092
2758704417654756050,0.2199999988079071,34073,3097
2681091135673884122,0.1120000034570694,34087,3101
2740946905668594044,0.3700000047683716,34229,3110
2711696710684406417,0.3700000047683716,34253,3113
2737923837666994447,0.3959999978542328,34366,3124
2748456768650385415,0.25,34387,3126
2673671085644929133,0.21400000154972076,34704,3152
2737277653671717769,0.36800000071525574,34708,3153
2695636934650708025,0.164000004529953,34928,3169
2656221567680907162,0.2199999988079071,35131,3185
2657212698640813258,0.1379999965429306,35197,3192
2660414533643347902,0.10000000149011612,35240,3194
2766366583648230827,0.2540000081062317,35310,3202
2772801492664390307,0.17000000178813934,35312,3203
2747525692674589092,0.2199999988079071,35380,3213
2709840597656028550,0.28999999165534973,35529,3227
2738585544677897094,0.3100000023841858,35685,3239
2721621679653478485,0.22599999606609344,35687,3240
2663285561647607046,0.33000001311302185,35692,3241
2653458229653056584,0.36399999260902405,35707,3243
2743494273681439360,0.29600000381469727,35843,3258
2667415438682252720,0.12999999523162842,35889,3262
2667192393642304109,0.16599999368190765,35907,3264
2765019199671552191,0.1379999965429306,35932,3267
2754768405679745997,0.1379999965429306,35981,3273
2723141654663696627,0.20999999344348907,36000,3275
2665614096639960606,0.10199999809265137,36054,3277
2678308157674737591,0.10000000149011612,36088,3283
2671788855646744379,0.34200000762939453,36146,3292
2630422639649869904,0.1679999977350235,36203,3297
2743288817682082342,0.4180000126361847,36325,3308
2740691506647569027,0.2199999988079071,36342,3310
2676803480675733034,0.20399999618530273,36475,3327
2668628380652033304,0.1379999965429306,36503,3330
2749934260681144078,0.12600000202655792,36521,3331
2662034827653646381,0.15000000596046448,36536,3332
2684714868647151793,0.3700000047683716,36657,3336
2758258136643829038,0.36800000071525574,36700,3342
2629884940671867929,0.07000000029802322,36941,3353
2708148933640284868,0.3019999861717224,37069,3359
2627979514671420105,0.25999999046325684,37076,3360
2737339923655350836,0.17000000178813934,37124,3363
2715208662649862914,0.057999998331069946,37130,3364
2769590821661963546,0.38999998569488525,37223,3369
2637276250667439184,0.36800000071525574,37396,3379
2653753967651096092,0.2280000001192093,37404,3380
2757394628656744051,0.15800000727176666,37457,3387
2725178080662534067,0.15800000727176666,37480,3392
2655799377682384785,0.0820000022649765,37531,3397
2642121286668032485,0.3799999952316284,37598,3403
2725333752682937469,0.3799999952316284,37683,3410
2658280762681545371,0.17000000178813934,37757,3415
2645417660652869121,0.009999999776482582,37910,3422
2760525911650945726,0.21199999749660492,37929,3424
