galaxy_id,cluster,phz_log_sfr,phz_log_stellar_mass,phz_log_ssfr,valid
2730009745642560765,2,-0.09749537706375122,9.339766502380371,-9.437261879444122,True
2687591748692027309,1,-0.14935070276260376,9.329490661621094,-9.478841364383698,True
2687609182692290621,1,-0.4494417905807495,9.566627502441406,-10.016069293022156,True
2736173900685334575,1,-0.2362101823091507,9.830390930175781,-10.066601112484932,True
2741100223685314031,2,0.6730675101280212,10.139392852783203,-9.466325342655182,True
2645682467646822896,3,0.13091781735420227,10.359878540039062,-10.22896072268486,True
2679053855651678130,2,0.5241714119911194,10.403680801391602,-9.879509389400482,True
2741276862686053717,2,0.2706063687801361,10.048809051513672,-9.778202682733536,True
2722864179637967281,3,-0.9553355574607849,10.274951934814453,-11.230287492275238,True
2639206210644703097,3,0.03504765033721924,8.913494110107422,-8.878446459770203,True
2638520955644057661,3,0.3418329060077667,9.854494094848633,-9.512661188840866,True
2681179495646180990,2,0.01706525683403015,9.510143280029297,-9.493078023195267,True
2663045130686919824,2,0.3187059462070465,10.75946044921875,-10.440754503011703,True
2720723308638632787,2,-0.23669251799583435,9.494983673095703,-9.731676191091537,True
2730099272678623111,2,-0.3749704658985138,9.789956092834473,-10.164926558732986,True
2756363200653228148,1,-0.042601943016052246,8.108870506286621,-8.151472449302673,True
2638810496649936483,2,-0.7234734296798706,8.980067253112793,-9.703540682792664,True
2646963563641648418,2,0.1963089555501938,10.004287719726562,-9.807978764176369,True
2669748802638154321,3,-1.1107832193374634,7.450621604919434,-8.561404824256897,True
2648881843643445297,2,-0.46579620242118835,9.281124114990234,-9.746920317411423,True
2637407879651186054,1,-0.21689726412296295,9.145367622375488,-9.362264886498451,True
2709322732641472692,3,-0.14560891687870026,10.366910934448242,-10.512519851326942,True
2739005015683933321,2,-0.5479991436004639,9.123952865600586,-9.67195200920105,True
2682160939651749315,2,0.021418213844299316,9.871724128723145,-9.850305914878845,True
2719640964642661702,2,-0.536893904209137,9.078577041625977,-9.615470945835114,True
2659327243663734868,1,-0.9285253286361694,8.603730201721191,-9.53225553035736,True
2660953326662205470,1,-0.37275975942611694,9.342764854431152,-9.71552461385727,True
2696879881637668303,2,0.2694900631904602,10.255836486816406,-9.986346423625946,True
2740649520644151534,1,-0.2146294116973877,9.374348640441895,-9.588978052139282,True
2707366995641519783,1,-0.2643250823020935,9.371809005737305,-9.636134088039398,True
2662340358661963210,2,0.3747612237930298,9.805164337158203,-9.430403113365173,True
2660623591662099033,1,0.37825679779052734,9.563177108764648,-9.184920310974121,True
2660891938662825889,2,0.10990136861801147,9.653886795043945,-9.543985426425934,True
2719041312687293095,1,-0.7230714559555054,9.13415241241455,-9.857223868370056,True
2662782923654930565,2,0.5129823684692383,9.500604629516602,-8.987622261047363,True
2664175734662598724,2,-0.018636703491210938,9.745667457580566,-9.764304161071777,True
2753539807646545497,2,0.21878746151924133,9.85312271118164,-9.6343352496624,True
2736508448640867028,2,-0.5918067693710327,9.675912857055664,-10.267719626426697,True
2755346302646468494,1,-1.7744078636169434,7.918459415435791,-9.692867279052734,True
2730522171670648090,2,-0.43307340145111084,9.419650077819824,-9.852723479270935,True
2664840512654931341,1,-0.8706150054931641,8.639019966125488,-9.509634971618652,True
2738089870639648859,1,0.5125004649162292,10.119894981384277,-9.607394516468048,True
2758606682641069748,1,-0.12277793884277344,9.64187240600586,-9.764650344848633,True
2722565267688280155,3,-1.9863135814666748,9.316234588623047,-11.302548170089722,True
2637775297664896206,2,0.5854079723358154,10.125566482543945,-9.54015851020813,True
2750215313647729829,2,0.1088508665561676,10.299684524536133,-10.190833657979965,True
2677045668660197331,1,0.02251608669757843,9.441028594970703,-9.418512508273125,True
2688849972685607138,3,-0.16580358147621155,10.055436134338379,-10.22123971581459,True
2754182167648699295,2,-0.7759937047958374,8.882518768310547,-9.658512473106384,True
2752326501647839159,1,-0.4484095275402069,8.886502265930176,-9.334911793470383,True
2656893774667879837,2,0.31908324360847473,9.717280387878418,-9.398197144269943,True
2659043998667100591,1,-0.5195279717445374,9.267827987670898,-9.787355959415436,True
2699276879683615116,1,-0.9132930040359497,8.185126304626465,-9.098419308662415,True
2719674259688256439,3,-0.48614537715911865,10.35010051727295,-10.836245894432068,True
2691906594685796905,2,0.08950269222259521,9.837621688842773,-9.748118996620178,True
2657824672668383841,1,-1.382649540901184,8.547534942626953,-9.930184483528137,True
2681817041658148615,1,-1.0160629749298096,9.117959976196289,-10.134022951126099,True
2684414626656366860,2,-0.14503861963748932,9.794193267822266,-9.939231887459755,True
2642805383662006529,2,-0.5125054121017456,9.614789009094238,-10.127294421195984,True
2731831367653429517,3,-0.5532774925231934,10.487954139709473,-11.041231632232666,True
2722436410655689995,2,-0.13035792112350464,9.488247871398926,-9.61860579252243,True
2663468282659547738,1,-0.2518270015716553,9.254300117492676,-9.506127119064331,True
2635194714660555263,2,0.03655325621366501,9.245707511901855,-9.20915425568819,True
2642023399662371070,1,-0.45845675468444824,10.198272705078125,-10.656729459762573,True
2751217503666648339,2,0.21531158685684204,9.529820442199707,-9.314508855342865,True
2674963746643607184,2,0.43876010179519653,9.924788475036621,-9.486028373241425,True
2732915885653227474,2,0.33944347500801086,9.693607330322266,-9.354163855314255,True
2725438157655176535,2,-0.14001882076263428,9.483497619628906,-9.62351644039154,True
2738754391675859466,2,0.15291818976402283,9.789925575256348,-9.637007385492325,True
2769408801666536652,1,0.14596444368362427,9.4962158203125,-9.350251376628876,True
2768849727667359238,1,0.447690486907959,9.893293380737305,-9.445602893829346,True
2730040966652034333,1,-1.0519816875457764,8.735374450683594,-9.78735613822937,True
2754728715667209879,3,0.31996506452560425,10.422046661376953,-10.102081596851349,True
2773722039666942671,3,0.04631521925330162,10.219578742980957,-10.173263523727655,True
2724504764655222190,3,-0.13573086261749268,9.910797119140625,-10.046527981758118,True
2708460995686456115,1,-1.3302483558654785,9.039011001586914,-10.369259357452393,True
2701774914686715891,1,-0.6964635252952576,9.1931734085083,-9.889636933803558,True
2644989201657761255,3,-6.8033647537231445,9.889772415161133,-16.693137168884277,True
2660737949682785549,3,-0.3691019117832184,10.149450302124023,-10.518552213907242,True
2696261418688459972,1,-1.522151231765747,8.407398223876953,-9.9295494556427,True
2703168181687100392,2,0.28240036964416504,10.179153442382812,-9.896753072738647,True
2720648852656240394,1,-0.5900527238845825,8.730870246887207,-9.32092297077179,True
2696296206688055109,2,0.11451500654220581,9.4463472366333,-9.331832230091095,True
2694856257675542474,1,0.13217484951019287,9.242576599121094,-9.1104017496109,True
2661177917683641369,3,-0.2304578274488449,10.234130859375,-10.464588686823845,True
2747318900655360061,3,-0.8862809538841248,10.455899238586426,-11.34218019247055,True
2718158450681329389,3,-1.688562273979187,10.594769477844238,-12.283331751823425,True
2717561742682698329,2,0.21960152685642242,10.202139854431152,-9.98253832757473,True
2705879054686908139,2,0.15149220824241638,9.278314590454102,-9.126822382211685,True
2764663941653891574,1,-0.4062347114086151,9.623366355895996,-10.029601067304611,True
2738159105683476885,2,0.7909830212593079,10.045761108398438,-9.25477808713913,True
2691636449659629164,1,-1.7393784523010254,7.976146221160889,-9.715524673461914,True
2646464321657534306,1,0.3209768533706665,9.476371765136719,-9.155394911766052,True
2708211371681397444,3,-1.2539300918579102,8.295843124389648,-9.549773216247559,True
2757138600655855895,1,-0.05310225486755371,9.185473442077637,-9.23857569694519,True
2737971691688775855,3,0.24929481744766235,10.250126838684082,-10.00083202123642,True
2731846474658885631,1,0.05709539353847504,9.699563026428223,-9.642467632889748,True
2671033286656190982,1,-0.9842309951782227,8.803125381469727,-9.78735637664795,True
2645209222658528155,1,-0.59326171875,9.149029731750488,-9.742291450500488,True
2759971143674559084,2,-0.21583780646324158,9.137115478515625,-9.352953284978867,True
2746181944654784853,1,0.049115002155303955,9.40408992767334,-9.354974925518036,True
2633168231667422610,2,0.6635048389434814,9.650104522705078,-8.986599683761597,True
2748381966656213146,1,-0.8222148418426514,8.797232627868652,-9.619447469711304,True
2643579761657057810,2,0.5231382846832275,9.949968338012695,-9.426830053329468,True
2688698507686902805,3,-0.4621872305870056,8.912841796875,-9.375029027462006,True
2741867303654004294,2,0.6880659461021423,10.235624313354492,-9.54755836725235,True
2735047071671371193,2,-0.37339282035827637,9.557762145996094,-9.93115496635437,True
2638985425662824828,2,0.22061696648597717,10.299256324768066,-10.07863935828209,True
2766529860651561323,1,-2.0272626876831055,8.479927062988281,-10.507189750671387,True
2667324735654224036,1,0.15288835763931274,9.462159156799316,-9.309270799160004,True
2690156483687048226,3,0.1267625093460083,10.574551582336426,-10.447789072990417,True
2709718571681957557,1,0.12434756010770798,8.964620590209961,-8.840273030102253,True
2643537112659893248,2,0.466667115688324,10.245593070983887,-9.778925955295563,True
2637608459662585682,2,0.3816789388656616,10.046089172363281,-9.66441023349762,True
2639587258663429889,2,0.34247756004333496,9.618311882019043,-9.275834321975708,True
2739715212660020818,1,0.12354683876037598,9.100587844848633,-8.977041006088257,True
2634515915663521684,1,-0.4902547597885132,9.123465538024902,-9.613720297813416,True
2733359048671791047,1,-0.12183557450771332,9.511338233947754,-9.633173808455467,True
2758103030675993583,1,-0.23228514194488525,9.236481666564941,-9.468766808509827,True
2712176648685197105,3,0.4044785499572754,10.272799491882324,-9.868320941925049,True
2643414038670748712,2,0.2178552746772766,9.554845809936523,-9.336990535259247,True
2741608425660000496,3,0.6044337749481201,10.569694519042969,-9.965260744094849,True
2740372655659771036,2,0.1164865642786026,9.824236869812012,-9.70775030553341,True
2755864198656087814,1,-1.0565862655639648,8.623835563659668,-9.680421829223633,True
2668957305655651501,1,0.06434935331344604,9.130382537841797,-9.06603318452835,True
2655258024669990738,1,-0.48172998428344727,8.928772926330566,-9.410502910614014,True
2765862612652510836,1,-0.566928505897522,9.10278606414795,-9.669714570045471,True
2738131409654437953,2,0.36417827010154724,10.176558494567871,-9.812380224466324,True
2739114093672154001,1,-2.2165606021881104,8.315972328186035,-10.532532930374146,True
