descendant_id,descendant_bundle_index,stage,formed_mass_fraction,state_lookback_gyr,predicted_log_stellar_mass,comparison_history_gyr,shape_comparison_limited,n_mass_compatible,n_with_history,n_with_stamp,n_selected,candidate_redshift_p16,candidate_redshift_median,candidate_redshift_p84,selected_delta_ms_median,analogue_centroid_x,analogue_centroid_y,median_cumulative_sfh_distance,best_cumulative_sfh_distance
2638489551664730175,12218,10,0.4,4.267412216527072,10.557007462946615,2.0,False,1891,1891,1891,5,0.46799999475479126,0.5899999737739563,0.7680000066757202,1.5215733188293181,16.291793823242188,6.313724040985107,0.34342098412059224,0.23317032111873215
2638489551664730175,12218,11,0.2,4.794804323168161,10.255977467282634,2.0,False,2016,2016,2016,5,0.3799999952316284,0.5349999964237213,0.7260000109672546,1.753228896901947,17.72755241394043,6.591452121734619,0.37736548918679746,0.33300619787837565
2638489551664730175,12218,12,0.1,5.108493261739421,9.954947471618652,1.8283885741980788,False,2045,2045,2045,5,0.33000001311302185,0.44999998807907104,0.6740000247955322,1.6231027140978829,19.17703628540039,8.75102710723877,0.40337862646393646,0.35523464123100473
2638489551664730175,12218,13,0.03,5.511558854391826,9.432068726338315,1.4253229815456745,False,1624,1624,1624,5,0.25999999046325684,0.335999995470047,0.41999998688697815,1.7718493081294908,19.43178367614746,9.454697608947754,0.4700969198119192,0.40959181584678817
2772595055666661292,12224,1,0.99,1.1424303143987276,10.601034326372453,2.0,False,1865,1865,1865,5,0.4779999852180481,0.5960000157356262,0.7900000214576721,0.20427425367168384,5.202884674072266,10.107952117919922,0.013380916460509287,0.003683100809586358
2772595055666661292,12224,2,0.98,1.5056466828284338,10.596625207467397,2.0,False,1871,1871,1871,5,0.4740000069141388,0.5960000157356262,0.7900000214576721,1.568135883151355,7.599445343017578,7.4665327072143555,0.01224795938556179,0.01081567938270828
2772595055666661292,12224,3,0.97,1.7348860332476743,10.592170866041148,2.0,False,1876,1876,1876,5,0.4740000069141388,0.593999981880188,0.7900000214576721,1.369420330182955,9.509023666381836,6.127617359161377,0.013775581115093215,0.00661078073482744
2772595055666661292,12224,4,0.96,1.884280696928856,10.587670364814471,2.0,False,1878,1878,1878,5,0.47200000286102295,0.593999981880188,0.7890400147438045,1.6252758133746998,9.637167930603027,5.119915962219238,0.008349351043385321,0.008294801013383618
2772595055666661292,12224,5,0.95,2.0030273980283164,10.58312273706375,2.0,False,1867,1867,1867,5,0.47200000286102295,0.593999981880188,0.7900000214576721,1.3039388802986696,11.296700477600098,5.974504470825195,0.0072121723108750585,0.0029345443358056444
2772595055666661292,12224,6,0.9,2.3718252775815865,10.559641641214228,2.0,False,1895,1895,1895,5,0.46799999475479126,0.5899999737739563,0.7720000147819519,1.4113126637366054,12.417840957641602,8.603083610534668,0.006796318071703809,0.005567818213696436
2772595055666661292,12224,7,0.85,2.6371576747711187,10.534818057489195,2.0,False,1897,1897,1897,5,0.4620000123977661,0.5879999995231628,0.7616000175476073,1.620089854157881,13.163455963134766,5.031437873840332,0.008677952050393904,0.004527603077807772
2772595055666661292,12224,8,0.8,2.85758533059854,10.508489118766846,2.0,False,1928,1928,1928,5,0.4580000042915344,0.5799999833106995,0.7599999904632568,1.434419894618998,14.854501724243164,6.935305118560791,0.013985853588910496,0.013162209128560661
2772595055666661292,12224,9,0.6,3.6198484136019906,10.383550382158546,2.0,False,1983,1983,1983,5,0.42423999547958374,0.5580000281333923,0.7379999756813049,1.5215733188293181,17.72755241394043,6.64997673034668,0.07974998206900584,0.050757734519601805
2772595055666661292,12224,10,0.4,4.344074023523718,10.207459123102865,2.0,False,2003,2003,2003,5,0.3720000088214874,0.5320000052452087,0.7213600111007687,1.5850754658068387,18.52776336669922,7.571547985076904,0.2134885575532957,0.18218836050674825
2772595055666661292,12224,11,0.2,4.985360439182189,9.906429127438884,2.0,False,2024,2024,2024,5,0.33000001311302185,0.4399999976158142,0.6520000100135803,1.3793198739447372,19.18140983581543,8.834603309631348,0.31359800192859094,0.2842417213601644
2772595055666661292,12224,12,0.1,5.335294150329057,9.605399131774902,1.6656809473271927,False,1731,1731,1731,5,0.30399999022483826,0.36800000071525574,0.47999998927116394,1.6730197019029682,19.43178367614746,9.397926330566406,0.3799516308225859,0.34223121675577006
2772595055666661292,12224,13,0.03,5.73468098036997,9.082520386494565,1.2662941172862796,False,1042,1042,1042,5,0.1979999989271164,0.257999986410141,0.33287998914718614,1.7243391866978617,19.308074951171875,8.773733139038086,0.5549466960835532,0.5463121918096936
2664817602683301827,12228,1,0.99,2.0283471976970873,11.371474427995988,2.0,False,292,292,292,5,0.7279999852180481,0.8600000143051147,0.9599999785423279,0.34539504595509063,4.436831474304199,8.319392204284668,0.07313297121697127,0.048266197428281185
2664817602683301827,12228,2,0.98,2.3071463911926715,11.367065309090933,2.0,False,293,293,293,5,0.7279999852180481,0.8600000143051147,0.9599999785423279,0.935470349404993,4.436831474304199,7.526939868927002,0.13781958850149878,0.02705074368568824
2664817602683301827,12228,3,0.97,2.4539754561916842,11.362610967664683,2.0,False,301,301,301,5,0.7279999852180481,0.8589999973773956,0.9599999785423279,0.480661854205214,4.948647975921631,8.319392204284668,0.1749294863517088,0.05557058970823437
2664817602683301827,12228,4,0.96,2.591685131277979,11.358110466438006,2.0,False,303,303,303,5,0.7279999852180481,0.8579999804496765,0.949999988079071,0.480661854205214,4.948647975921631,8.319392204284668,0.21373801069273024,0.0924712073136459
2664817602683301827,12228,5,0.95,2.682918588050534,11.353562838687285,2.0,False,309,309,309,5,0.7279999852180481,0.8579999804496765,0.9497599911689758,0.480661854205214,4.948647975921631,8.319392204284668,0.23940385370875866,0.11810325815731373
2664817602683301827,12228,6,0.9,2.9313818561488376,11.330081742837763,2.0,False,353,353,353,5,0.7243199825286866,0.8519999980926514,0.949999988079071,0.935470349404993,4.948647975921631,7.650862216949463,0.29233263857943925,0.1808437429405623
2664817602683301827,12228,7,0.85,3.1136573068516067,11.30525815911273,2.0,False,391,391,391,5,0.699999988079071,0.8420000076293945,0.9399999976158142,1.4901504190960542,7.032796859741211,6.382543563842773,0.24854017095682612,0.22602569099639003
2664817602683301827,12228,8,0.8,3.2881722339557395,11.278929220390381,2.0,False,454,454,454,5,0.6912800002098084,0.8379999995231628,0.9340799951553345,1.4901504190960542,7.032796859741211,6.382543563842773,0.2954753200755284,0.2729608401150923
