galaxy_id,bundle_index,log_stellar_mass,redshift,phz_log_ssfr,phz_delta_ms,sfh_umap_x,sfh_umap_y,n_checkpoints
2714158677682689796,11768,11.015205383300781,0.7760000228881836,-10.830452427268028,-0.43557137751415775,-1.7200560569763184,13.150010108947754,14
2768528727668354307,11773,11.073995590209961,0.8199999928474426,-11.630666732788086,-1.254957276566898,-1.5742267370224,13.007243156433105,14
2733056231650220843,11793,10.863635063171387,0.7179999947547913,-10.605907827615738,-0.20916609725964774,1.1041384935379028,13.628080368041992,13
2768816446650861609,11801,11.015166282653809,0.7960000038146973,-11.275707334280014,-0.8986167520809826,-2.8619861602783203,14.869953155517578,14
2645081186668345376,11809,11.195656776428223,0.800000011920929,-11.353103905916214,-0.9194841516781095,-1.5899542570114136,15.858348846435547,14
2656885449642981490,11814,11.075081825256348,0.7300000190734863,-10.592774599790573,-0.13492306556969746,-2.4256350994110107,14.751084327697754,14
2730961348639469239,11833,10.893006324768066,0.7900000214576721,-11.589158654212952,-1.2475698080212996,-1.8472145795822144,11.309735298156738,13
2714310231642334691,11834,11.131832122802734,0.8399999737739563,-13.225001573562622,-2.8473940253135015,-1.5571370124816895,12.580033302307129,14
2753786221665750994,11841,11.084897994995117,0.7139999866485596,-10.948642551898956,-0.4719513229407678,-0.700810432434082,15.446470260620117,14
2758321903643991350,11865,11.281205177307129,0.7300000190734863,-12.717204093933105,-2.188853146678708,-0.5282175540924072,14.618720054626465,14
2699680028641110620,11877,11.03256607055664,0.7419999837875366,-11.664668798446655,-1.2326934836644274,-1.913439154624939,15.665148735046387,14
2643552944646876723,11889,11.452139854431152,0.8159999847412109,-10.976734101772308,-0.4725605708770587,-2.226142644882202,13.153546333312988,14
2649773501639870566,11895,11.173287391662598,0.8679999709129333,-11.076357163488865,-0.7087328665603311,-2.565479040145874,12.710238456726074,14
2693732685652973011,11905,11.234136581420898,0.7179999947547913,-10.958460092544556,-0.43437125555709566,-1.7998732328414917,14.912880897521973,14
2751909461660722440,11907,11.292204856872559,0.8320000171661377,-11.244334943592548,-0.8072030567907028,-2.4290006160736084,14.327348709106445,14
2724673269677295239,11909,11.150219917297363,0.8679999709129333,-11.489460229873657,-1.1293141982507477,-2.0178065299987793,15.038125038146973,14
2732687216684449310,11910,11.207018852233887,0.7680000066757202,-10.712694436311722,-0.24597825102682835,-3.8500757217407227,13.852957725524902,14
2751998450659860515,11912,11.057034492492676,0.7919999957084656,-10.864442110061646,-0.46985902876153285,-3.722877264022827,13.385943412780762,14
2729429204646948163,11914,11.016382217407227,0.75,-11.584854304790497,-1.1658380043171266,-2.9894092082977295,15.55502700805664,14
2709498650669012465,11920,11.175202369689941,0.8700000047683716,-10.838168442249298,-0.47157855973137475,-3.809333562850952,13.690412521362305,14
2714130955676620790,11922,10.976923942565918,0.8040000200271606,-13.42762303352356,-3.070230043318024,-2.3336422443389893,11.051407814025879,13
2708350979685714948,11927,11.154675483703613,0.7319999933242798,-11.281915232539177,-0.7987749763081619,-1.2286837100982666,15.928783416748047,14
2640838291657917010,11929,11.084339141845703,0.8679999709129333,-11.65806895494461,-1.3192808712949877,-4.205495834350586,13.858158111572266,14
2627444730656487199,11935,11.181231498718262,0.7300000190734863,-12.01498532295227,-1.5208279087895566,-4.31583309173584,13.86672306060791,14
2663171994667544842,11936,11.317039489746094,0.7179999947547913,-11.32495491951704,-0.7723710697252614,-1.7111716270446777,14.732771873474121,14
2662213274669398190,11942,11.075630187988281,0.8320000171661377,-14.189652442932129,-3.8236815043210934,-3.1861932277679443,12.417861938476562,14
2631700869668877826,11950,10.800833702087402,0.8360000252723694,-10.528447031974792,-0.2560258467824955,-1.4267263412475586,14.616467475891113,13
2688188918651321293,11951,11.23457145690918,0.8799999952316284,-13.375087261199951,-2.99755527136583,-3.474517583847046,13.114731788635254,14
2668989490676911225,11965,10.9812593460083,0.7900000214576721,-15.273362159729004,-4.902303711567687,0.6351934671401978,11.932019233703613,13
2649088267648236040,11976,11.168904304504395,0.7260000109672546,-13.121584177017212,-2.6277526096991974,-1.2663685083389282,15.855879783630371,14
2745615438637959937,11977,11.201178550720215,0.7960000038146973,-10.960353255271912,-0.5212941767347147,-1.3357253074645996,15.994322776794434,14
2691641351683773194,11988,10.996993064880371,0.7279999852180481,-11.230444207787514,-0.7974062272862007,-2.353133201599121,14.819876670837402,14
2692606061685604308,11990,11.549345970153809,0.8640000224113464,-15.702022552490234,-5.2089829507580845,-1.7965896129608154,14.83255672454834,14
2714774097654873310,12021,11.332179069519043,0.7979999780654907,-11.22730328887701,-0.7464396985598448,-3.795236587524414,13.611713409423828,14
2686796229650282150,12026,10.770387649536133,0.7699999809265137,-10.179323017597198,0.1385761316878783,-4.205948352813721,12.85732650756836,13
2761385799657102346,12032,10.980883598327637,0.8379999995231628,-11.68426525592804,-1.3544417515094032,-1.105416178703308,11.329822540283203,13
2687331723643606891,12046,10.91878890991211,0.7599999904632568,-11.06977766752243,-0.6929543562967245,-2.051393985748291,15.162152290344238,13
2629042151670736997,12047,11.067830085754395,0.75,-11.584854066371918,-1.1483835153656412,-3.0129051208496094,14.409647941589355,14
2722689946652706912,12052,11.067216873168945,0.8360000252723694,-10.799616575241089,-0.43980074973016825,-3.2737293243408203,13.057703018188477,14
2712229264643326934,12064,10.858101844787598,0.722000002861023,-10.711205020546913,-0.32011641780236355,-0.1728639304637909,14.77845287322998,13
2690824867644639038,12071,10.999921798706055,0.7940000295639038,-12.561194896697998,-2.1874275516278057,-2.85837459564209,15.245223045349121,14
2689264934648896374,12074,11.365198135375977,0.8299999833106995,-11.194128707051277,-0.7312377453231852,-2.077890634536743,14.022123336791992,14
2670609174639733357,12095,11.136139869689941,0.8299999833106995,-10.844454765319824,-0.45688354427925815,-0.2636610269546509,13.91173267364502,14
2656879837685588646,12116,11.2498140335083,0.7940000295639038,-11.755960941314697,-1.2988792002240568,-6.782980918884277,9.164559364318848,14
2646433003676509369,12117,10.800249099731445,0.7279999852180481,-11.256431818008423,-0.8907403576699867,0.7169268131256104,13.583645820617676,13
2745948159656325307,12120,11.082151412963867,0.8240000009536743,-11.519971191883087,-1.1450146497606988,-1.5617121458053589,13.120713233947754,14
2632695982662825537,12135,11.027398109436035,0.7919999957084656,-10.73710972070694,-0.3524151511734305,-2.8422961235046387,13.941513061523438,14
2743943671673025391,12136,11.155463218688965,0.800000011920929,-11.436616033315659,-1.0163656667458505,-0.7757295966148376,15.485857009887695,14
2653660134640436683,12142,11.215383529663086,0.8199999928474426,-11.794251441955566,-1.3718731872672412,-3.9434351921081543,13.965843200683594,14
2694131112653224721,12143,11.140493392944336,0.8299999833106995,-13.158875465393066,-2.7698727035975046,-3.645413398742676,12.969111442565918,14
2746877669673575318,12153,10.995149612426758,0.7179999947547913,-10.605907917022705,-0.1639626004391449,1.9619605541229248,13.2658052444458,14
2668993898665726295,12155,11.346832275390625,0.7279999852180481,-12.232088208198547,-1.6792983795195293,-3.1748790740966797,12.547523498535156,14
2763002395670386039,12167,11.22192096710205,0.7239999771118164,-10.85129052400589,-0.3373291785190201,-0.47782406210899353,14.473251342773438,14
2656992178656061619,12177,10.919354438781738,0.7900000214576721,-11.590614438056946,-1.2402273839204274,0.8704611659049988,13.64706802368164,13
2720262571679642194,12179,11.080394744873047,0.8240000009536743,-11.589374601840973,-1.2149970108310515,-1.6918882131576538,12.543790817260742,14
2712092480672408689,12194,10.787260055541992,0.7580000162124634,-13.147133588790894,-2.8129816083688497,-3.1664464473724365,11.615229606628418,13
2754630891653507570,12211,11.002866744995117,0.8399999737739563,-13.225001335144043,-2.889640906144472,-4.216819763183594,13.37370491027832,14
2695063307685640503,12212,10.972408294677734,0.7900000214576721,-11.11945790052414,-0.7513550107795123,-2.1833229064941406,12.847246170043945,13
2638150491660323049,12216,11.312932014465332,0.7200000286102295,-11.19517408311367,-0.6460087911508309,0.7480769753456116,13.225811958312988,14
2638489551664730175,12218,10.954947471618652,0.7419999837875366,-12.01481580734253,-1.609258675196949,0.6652211546897888,13.643285751342773,13
