galaxy_id,cluster,redshift,log_stellar_mass,delta_ms_100myr,delta_ms_recent_01,delta_ms_recent_02
2768600408664943983,1,0.3720000088214874,9.586265563964844,0.27887420579203603,0.2615930339137966,0.27091934924520245
2748306814661872930,1,0.23000000417232513,9.606051445007324,0.3293861169176437,0.32211427047687646,0.3124468554680797
2749127639663467086,1,0.2240000069141388,8.908605575561523,0.49085819764482524,0.3729359692566266,0.2751301036589877
2736289516642765335,1,0.33000001311302185,9.593706130981445,0.22444468706301737,0.24894727899639948,0.25335762687813124
2698346970647020371,1,0.3100000023841858,9.973711013793945,-0.17759881560019136,-0.05374593037545978,-0.02028954451055582
2724960338647448663,1,0.25200000405311584,9.164649963378906,0.41948329514575017,0.41561522547319096,0.3581879257137313
2738223160642021049,1,0.09799999743700027,8.438773155212402,-0.12913089200270297,-0.06381495991923158,-0.05677270003117365
2699594623637543835,1,0.1940000057220459,9.001374244689941,0.6181563088422024,0.43757875510172656,0.35887916666828196
2694917772648210026,1,0.30000001192092896,9.248958587646484,0.2826029645724905,0.2606644443481724,0.23860846451656528
2763734840666177672,1,0.1379999965429306,8.403990745544434,0.3865480740409245,0.24837966551712076,0.16640734011452715
2697169064648290576,1,0.34599998593330383,9.499131202697754,0.5475230462655261,0.5465053252619406,0.5072988287103664
2655027633675466513,1,0.07400000095367432,8.200058937072754,0.10526744670589624,0.06726094810612175,0.032733472252780844
2732796391657983787,1,0.33000001311302185,9.495532035827637,0.14898963772414675,0.18159333641103875,0.215652746327991
2762022806664672820,1,0.4320000112056732,9.55424690246582,0.20123289357480711,0.23265438773530722,0.2404356603438271
2701421579637432167,1,0.1120000034570694,8.703203201293945,0.5340163178168199,0.41977865404668213,0.35458549605150863
2657617697674550934,1,0.3700000047683716,9.056717872619629,0.7373296718633221,0.5491991922860966,0.44593095654431397
2655603104673792427,1,0.2280000001192093,9.1532564163208,0.2580109072546079,0.19193085300520882,0.14677916688779094
2657362903675514014,1,0.2619999945163727,9.488725662231445,-0.1944557865400185,-0.13612085376812097,-0.13692231418776932
2707053117646680208,1,0.08399999886751175,7.807285785675049,0.3013815319048366,0.13245961319927368,0.06078347635837599
2702445786641907102,1,0.11400000005960464,8.655935287475586,0.15556132121753807,0.24441148528751874,0.24800656660740716
2735702397645594840,1,0.3400000035762787,9.505074501037598,0.46909920519477977,0.38605063650086935,0.32006039889066
2752589324649805463,1,0.2160000056028366,8.788755416870117,0.5858116593104924,0.42672663110547676,0.3331570983841462
2734623743657322236,1,0.20800000429153442,9.017866134643555,-0.050946671240871634,0.03738390681628902,0.074080223529076
2705254725641911523,1,0.5,9.615132331848145,0.5905469536145244,0.5205993785231865,0.470543890020724
2658917245674449496,1,0.17000000178813934,8.904793739318848,-0.07544977779224535,-0.06258141706642313,-0.06717633708102048
2705037171642463300,1,0.42800000309944153,9.15014362335205,0.5826959311595404,0.51128644692589,0.4077789649955813
2764925957665193348,1,0.33799999952316284,9.476584434509277,-0.046668514351532915,-0.011798546767662153,0.0021599459116981422
2762989554665680949,1,0.36399999260902405,9.536437034606934,0.3240861192352686,0.26084545563027933,0.22008584776215978
2635213533671953548,1,0.2199999988079071,8.892069816589355,0.327004233828271,0.29950649321602385,0.24733492968645457
2736195127646559467,1,0.1979999989271164,8.889457702636719,0.25358372713453076,0.29138617514854437,0.24103987346333253
2732588986647029127,1,0.30000001192092896,9.4119291305542,-0.02815444625217743,-0.007716735377991002,-0.03774099830974038
2708352809648030378,1,0.14800000190734863,8.628490447998047,0.5603298121192907,0.43026598977905445,0.37235305020014864
2736928995656444868,1,0.09799999743700027,8.749899864196777,0.16263215486210197,0.19257283975063572,0.2111300477379913
2701407207642199204,1,0.3319999873638153,9.514966011047363,-0.053535515924617,0.029892570957227624,0.05638494491906894
2753674058649809658,1,0.28600001335144043,9.303105354309082,0.21832811658275725,0.2384362222105295,0.21382783018855556
2738406799657245242,1,0.2160000056028366,9.342463493347168,0.3521399291844316,0.339494771374456,0.2980468505206429
2638232600656188336,1,0.23000000417232513,9.183783531188965,0.40497450652109973,0.385937597808657,0.34934828430213927
2641674706655581693,1,0.23000000417232513,9.441675186157227,-0.11143497802624645,-0.08255659795772735,-0.07114290015037988
2635683555672917106,1,0.257999986410141,9.196964263916016,0.5993859209208641,0.5040171514683706,0.43722868539739485
2642815698645743890,1,0.1340000033378601,8.91243839263916,0.24279496647710028,0.22390792865811845,0.20823180628991442
2738365686684122639,1,0.3160000145435333,9.614969253540039,0.1739020621347168,0.18938290820167047,0.17405322678641108
2736579548684527278,1,0.46399998664855957,9.58242130279541,0.32517330035305975,0.37042518806532876,0.3652488903107852
2673003997649439657,1,0.28999999165534973,9.161615371704102,0.7514950390538218,0.5358979740341542,0.45709410801501915
2687591748692027309,1,0.30399999022483826,9.329490661621094,-0.041826529096644305,0.052865341501723,0.1094816829711009
2687609182692290621,1,0.33399999141693115,9.566627502441406,-0.06018060140777698,-0.012326760121419983,0.003041136216244993
2736173900685334575,1,0.2199999988079071,9.830390930175781,-1.0397145528370675,-0.12597069803328909,-0.0799049480289975
2756363200653228148,1,0.17000000178813934,8.108870506286621,0.3993576156040226,0.2657604311158995,0.18495977337284125
2637407879651186054,1,0.2840000092983246,9.145367622375488,0.703049314773531,0.5859236032323728,0.4886619977879726
2659327243663734868,1,0.15199999511241913,8.603730201721191,0.6030326163398917,0.3862542616959578,0.31383839233465083
2660953326662205470,1,0.28999999165534973,9.342764854431152,0.7515500201752958,0.5954137115261328,0.532119298009546
2740649520644151534,1,0.36399999260902405,9.374348640441895,0.30111647452208484,0.2725114421874039,0.2647435594561941
2707366995641519783,1,0.2680000066757202,9.371809005737305,0.4870643997436849,0.42037088273607714,0.3787550190631972
2660623591662099033,1,0.3919999897480011,9.563177108764648,0.287082022528931,0.27935324590072513,0.2487655925462695
2719041312687293095,1,0.18799999356269836,9.13415241241455,-0.06304995626331725,-0.002010185765897534,0.050722573794936644
2755346302646468494,1,0.07599999755620956,7.918459415435791,0.4543867500022657,0.25882574937428227,0.17566442257479695
2664840512654931341,1,0.18199999630451202,8.639019966125488,0.6668180948249495,0.46689569877216003,0.3985612645655845
2738089870639648859,1,0.37599998712539673,10.119894981384277,0.16417025142161015,0.19801166379961838,0.19328478552170092
2758606682641069748,1,0.27399998903274536,9.64187240600586,0.43453970236702705,0.4414328377381247,0.403643302338142
2677045668660197331,1,0.41999998688697815,9.441028594970703,0.0979635150177287,0.14997810590592972,0.17177056316065784
2752326501647839159,1,0.2160000056028366,8.886502265930176,0.3210045199059283,0.1875391180012,0.12140919919033705
2659043998667100591,1,0.28999999165534973,9.267827987670898,0.6522080772726097,0.5020665249078249,0.4290234004930793
2699276879683615116,1,0.11400000005960464,8.185126304626465,0.04984426140103584,-0.03900298837220137,-0.09490163125407211
2657824672668383841,1,0.1379999965429306,8.547534942626953,0.0682779846600581,0.0624297444548043,0.0218754086775906
2681817041658148615,1,0.23199999332427979,9.117959976196289,0.22057204761947144,0.25059372961239984,0.27233629419530303
2663468282659547738,1,0.2199999988079071,9.254300117492676,0.33685795271449126,0.26460978997270135,0.2240160901573195
2642023399662371070,1,0.22200000286102295,10.198272705078125,-0.9772526664587189,-0.0037610205961072555,0.0048201945706855005
2769408801666536652,1,0.41999998688697815,9.4962158203125,0.3597008643906379,0.32021318224146406,0.27068020491363975
2768849727667359238,1,0.30000001192092896,9.893293380737305,0.18044394890447404,0.1826305103516717,0.15656048190488345
2730040966652034333,1,0.20200000703334808,8.735374450683594,0.027972739989681965,0.05700956407678703,0.06123449991590426
2708460995686456115,1,0.15399999916553497,9.039011001586914,-0.20641838982199054,-0.08341526458791847,-0.07797124326277263
2701774914686715891,1,0.2639999985694885,9.1931734085083,0.017694891987378402,0.05575099525620595,0.054726978267918905
