id,ra,dec
513982.0,150.40456,2.402898
443298.0,150.15285,2.554756
207452.0,149.75865,2.0669818
358716.0,150.28848,1.8191702
527391.0,150.38884,2.4972396
237396.0,149.8593,1.9516643
516420.0,150.31812,2.4524107
58251.0,149.91235,2.221788
