id,ra,dec
144974.0,150.20906,2.1622853
432706.0,150.10089,2.4983456
311501.0,150.10162,1.8135238
442633.0,150.12009,2.5614896
553963.0,150.4589,2.3904493
449408.0,150.13297,2.602139
713598.0,150.25404,2.2092664
204328.0,149.75838,2.046341
