id,ra,dec
350174.0,150.27736,1.7571331
408058.0,150.04626,2.6128407
15843.0,149.83327,2.2261293
525416.0,150.39238,2.484396
400952.0,149.91542,2.6083753
411212.0,150.04701,2.6336317
363425.0,150.2843,1.8624924
118278.0,150.2629,1.9604423
