id,ra,dec
349777.0,150.252,1.7631679
119953.0,150.14476,2.01589
44141.0,149.89653,2.1307008
664512.0,150.10976,2.2237601
679081.0,150.16681,2.3011587
334879.0,150.23257,1.9510622
198761.0,149.80916,1.9860898
164820.0,150.35225,1.9864572
