id,ra,dec
136534.0,150.29146,2.0730689
242235.0,149.93617,1.9548123
567237.0,150.46722,2.49295
311501.0,150.10162,1.8135238
559258.0,150.52275,2.4098551
317649.0,150.13577,1.8500926
130667.0,150.23024,2.0574324
392290.0,150.00761,2.5106704
