id,ra,dec
135240.0,150.29993,2.0624487
280515.0,150.07466,1.8920124
278003.0,149.96173,1.9142277
606285.0,149.97568,2.4614477
258007.0,149.89618,2.082106
372146.0,150.30476,1.9254411
598034.0,149.95459,2.4092314
723086.0,150.33264,2.2461157
