id,ra,dec
208887.0,149.785,2.0676732
530193.0,150.39409,2.5143316
526734.0,150.35121,2.506522
595841.0,149.91852,2.407784
557539.0,150.44533,2.4245245
402026.0,149.97157,2.5950146
598679.0,149.86487,2.4461775
16763.0,149.81406,2.2393248
