id,ra,dec
282901.0,150.0827,1.9074063
312178.0,150.19092,1.7871535
237756.0,149.89702,1.9398981
209295.0,149.73604,2.0894632
526474.0,150.37775,2.4953802
288374.0,150.06656,1.9561527
391931.0,149.9223,2.5395296
588575.0,149.94496,2.350012
