id,ra,dec
644062.0,149.98627,2.4154127
176609.0,150.42572,2.0609496
4834.0,149.74051,2.1782057
240207.0,149.84573,1.9743756
430062.0,150.033,2.5029504
410951.0,150.05101,2.629596
349447.0,150.24582,1.7622695
474056.0,150.17218,2.4845734
