id,ra,dec
683962.0,150.15517,2.339594
364402.0,150.26378,1.876503
350174.0,150.27736,1.7571331
440377.0,150.08344,2.5590684
323306.0,150.157,1.8854614
424968.0,150.05495,2.4565353
722996.0,150.33788,2.2439873
65447.0,149.99539,2.2382975
