id,ra,dec
444894.0,150.16432,2.562084
438055.0,150.10579,2.5361383
601452.0,149.97513,2.4271376
486546.0,150.19891,2.5624244
644854.0,150.08994,2.3836212
519303.0,150.31953,2.4713662
663237.0,150.17253,2.1919935
385285.0,149.98032,2.4735575
