id,ra,dec
523313.0,150.37051,2.4784887
329416.0,150.21568,1.9116554
352717.0,150.25923,1.7812105
312178.0,150.19092,1.7871535
678741.0,150.19693,2.2877893
372146.0,150.30476,1.9254411
598034.0,149.95459,2.4092314
119999.0,150.27235,1.9701669
