id,ra,dec
208318.0,149.78635,2.0636103
237756.0,149.89702,1.9398981
81024.0,150.09186,2.0402174
15154.0,149.76682,2.2449872
514974.0,150.41364,2.4074821
437447.0,150.04646,2.552997
54934.0,150.02277,2.1610684
10661.0,149.77936,2.2056653
