id,ra,dec
15727.0,149.8082,2.2340438
634833.0,150.02676,2.3390372
189044.0,149.6992,1.9560958
158183.0,150.36246,1.9305056
278446.0,149.98581,1.9099462
405933.0,149.96101,2.6285543
118329.0,150.16743,1.9958379
681323.0,150.16722,2.3153815
