id,ra,dec
506812.0,150.39056,2.3598137
691283.0,150.23885,2.3589928
594708.0,149.86871,2.4187548
209295.0,149.73604,2.0894632
258007.0,149.89618,2.082106
525416.0,150.39238,2.484396
583167.0,149.93353,2.3202147
160618.0,150.38046,1.9413443
