id,ra,dec
905.0,149.7817,2.1392927
280515.0,150.07466,1.8920124
511120.0,150.38438,2.3912756
317069.0,150.11343,1.8528589
232851.0,149.87975,1.9115909
445698.0,150.05234,2.6078248
170986.0,150.38425,2.0297623
410698.0,149.92513,2.6742604
