id,ra,dec
464647.0,150.20966,2.4034858
513982.0,150.40456,2.402898
551997.0,150.44763,2.3766782
209948.0,149.74402,2.091401
199194.0,149.7609,2.0066743
163520.0,150.35303,1.9749832
396733.0,149.96078,2.5588908
758941.0,150.41301,2.1724315
