id,ra,dec
544469.0,150.49022,2.301909
65204.0,149.96066,2.2493558
513982.0,150.40456,2.402898
442274.0,150.11334,2.561397
359433.0,150.23055,1.8446871
388154.0,149.91829,2.5151806
402092.0,150.02861,2.5752733
432059.0,150.08244,2.500863
