id,ra,dec
292050.0,150.01057,2.006615
566206.0,150.53455,2.4592905
83860.0,150.09486,2.0590782
136374.0,150.20485,2.1030276
56771.0,149.939,2.2022889
39826.0,149.89941,2.1021216
216053.0,149.73444,2.141161
215206.0,149.74403,2.1306887
195600.0,149.74536,1.9859881
