id,ra,dec
480970.0,150.2997,2.4869287
623488.0,149.94199,2.2988527
691283.0,150.23885,2.3589928
601112.0,149.88127,2.4590566
637950.0,150.09842,2.3340178
525416.0,150.39238,2.484396
583167.0,149.93353,2.3202147
17013.0,149.82008,2.2386699
